analysis_id,paper_id,candidate_signal,eligibility_decision,exclusion_reason,peer_review_status,evidence_locator,adjudicator,adjudication_date,adjudication_note
attack_landscape,naik2026omni_leak,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Sec. 4.1 pp. 3-4 Figs. 2-3; Sec. 4.2 p. 4 Fig. 4; Sec. 5 pp. 4-7 Tables 1-5.,,,
defense_landscape,naik2026omni_leak,no_signal,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Sec. 4.1 pp. 3-4 Figs. 2-3; Sec. 4.2 p. 4 Fig. 4; Sec. 5 pp. 4-7 Tables 1-5.,,,
benchmark_audit,naik2026omni_leak,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Sec. 4.1 pp. 3-4 Figs. 2-3; Sec. 4.2 p. 4 Fig. 4; Sec. 5 pp. 4-7 Tables 1-5.,,,
metric_comparability,naik2026omni_leak,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Sec. 4.1 pp. 3-4 Figs. 2-3; Sec. 4.2 p. 4 Fig. 4; Sec. 5 pp. 4-7 Tables 1-5.,,,
observer_scope_audit,naik2026omni_leak,no_signal,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Sec. 4.1 pp. 3-4 Figs. 2-3; Sec. 4.2 p. 4 Fig. 4; Sec. 5 pp. 4-7 Tables 1-5.,,,
assumption_audit,naik2026omni_leak,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Sec. 4.1 pp. 3-4 Figs. 2-3; Sec. 4.2 p. 4 Fig. 4; Sec. 5 pp. 4-7 Tables 1-5.,,,
coverage_audit,naik2026omni_leak,candidate,pending_expert_adjudication,,arXiv,ArXiv v2 Abstract p. 1; Sec. 4.1 pp. 3-4 Figs. 2-3; Sec. 4.2 p. 4 Fig. 4; Sec. 5 pp. 4-7 Tables 1-5.,,,
attack_landscape,zhao2026parasites,candidate,pending_expert_adjudication,,IEEE Symposium on Security and Privacy,"Abstract and attack workflow, PDF p. 1 onward; attack stages in Secs. 2 to 3; census methods and tables; result tables for 1,062 tools and 370 servers; final IEEE metadata record.",,,
defense_landscape,zhao2026parasites,no_signal,pending_expert_adjudication,,IEEE Symposium on Security and Privacy,"Abstract and attack workflow, PDF p. 1 onward; attack stages in Secs. 2 to 3; census methods and tables; result tables for 1,062 tools and 370 servers; final IEEE metadata record.",,,
benchmark_audit,zhao2026parasites,candidate,pending_expert_adjudication,,IEEE Symposium on Security and Privacy,"Abstract and attack workflow, PDF p. 1 onward; attack stages in Secs. 2 to 3; census methods and tables; result tables for 1,062 tools and 370 servers; final IEEE metadata record.",,,
metric_comparability,zhao2026parasites,candidate,pending_expert_adjudication,,IEEE Symposium on Security and Privacy,"Abstract and attack workflow, PDF p. 1 onward; attack stages in Secs. 2 to 3; census methods and tables; result tables for 1,062 tools and 370 servers; final IEEE metadata record.",,,
observer_scope_audit,zhao2026parasites,no_signal,pending_expert_adjudication,,IEEE Symposium on Security and Privacy,"Abstract and attack workflow, PDF p. 1 onward; attack stages in Secs. 2 to 3; census methods and tables; result tables for 1,062 tools and 370 servers; final IEEE metadata record.",,,
assumption_audit,zhao2026parasites,candidate,pending_expert_adjudication,,IEEE Symposium on Security and Privacy,"Abstract and attack workflow, PDF p. 1 onward; attack stages in Secs. 2 to 3; census methods and tables; result tables for 1,062 tools and 370 servers; final IEEE metadata record.",,,
coverage_audit,zhao2026parasites,candidate,pending_expert_adjudication,,IEEE Symposium on Security and Privacy,"Abstract and attack workflow, PDF p. 1 onward; attack stages in Secs. 2 to 3; census methods and tables; result tables for 1,062 tools and 370 servers; final IEEE metadata record.",,,
attack_landscape,dong2026pear,candidate,pending_expert_adjudication,,Findings of EACL,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567",,,
defense_landscape,dong2026pear,no_signal,pending_expert_adjudication,,Findings of EACL,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567",,,
benchmark_audit,dong2026pear,candidate,pending_expert_adjudication,,Findings of EACL,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567",,,
metric_comparability,dong2026pear,candidate,pending_expert_adjudication,,Findings of EACL,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567",,,
observer_scope_audit,dong2026pear,no_signal,pending_expert_adjudication,,Findings of EACL,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567",,,
assumption_audit,dong2026pear,no_signal,pending_expert_adjudication,,Findings of EACL,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567",,,
coverage_audit,dong2026pear,candidate,pending_expert_adjudication,,Findings of EACL,"Findings EACL Abstract, sections 3-4, Figure 1, main tables, pp. 4547-4567",,,
attack_landscape,tapwal2026prism,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines.",,,
defense_landscape,tapwal2026prism,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines.",,,
benchmark_audit,tapwal2026prism,no_signal,pending_expert_adjudication,,arXiv,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines.",,,
metric_comparability,tapwal2026prism,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines.",,,
observer_scope_audit,tapwal2026prism,no_signal,pending_expert_adjudication,,arXiv,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines.",,,
assumption_audit,tapwal2026prism,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines.",,,
coverage_audit,tapwal2026prism,candidate,pending_expert_adjudication,,arXiv,"arXiv abstract lines for four-agent pipeline, 2,000 tasks, 13 categories, three pressure levels, all headline metrics; full paper Secs. 3–5 for 16-signal model and baselines.",,,
attack_landscape,lee2026prompt_infection,candidate,pending_expert_adjudication,,ESORICS 2025 International Workshops,ArXiv/Springer technical text Sec. 3 pp. 3-4 Fig. 1; Sec. 4.1 p. 5 Fig. 4; Sec. 4.2 pp. 6-7 Fig. 6; Sec. 6 pp. 8-9 Table 2/Fig. 7.,,,
defense_landscape,lee2026prompt_infection,candidate,pending_expert_adjudication,,ESORICS 2025 International Workshops,ArXiv/Springer technical text Sec. 3 pp. 3-4 Fig. 1; Sec. 4.1 p. 5 Fig. 4; Sec. 4.2 pp. 6-7 Fig. 6; Sec. 6 pp. 8-9 Table 2/Fig. 7.,,,
benchmark_audit,lee2026prompt_infection,no_signal,pending_expert_adjudication,,ESORICS 2025 International Workshops,ArXiv/Springer technical text Sec. 3 pp. 3-4 Fig. 1; Sec. 4.1 p. 5 Fig. 4; Sec. 4.2 pp. 6-7 Fig. 6; Sec. 6 pp. 8-9 Table 2/Fig. 7.,,,
metric_comparability,lee2026prompt_infection,candidate,pending_expert_adjudication,,ESORICS 2025 International Workshops,ArXiv/Springer technical text Sec. 3 pp. 3-4 Fig. 1; Sec. 4.1 p. 5 Fig. 4; Sec. 4.2 pp. 6-7 Fig. 6; Sec. 6 pp. 8-9 Table 2/Fig. 7.,,,
observer_scope_audit,lee2026prompt_infection,no_signal,pending_expert_adjudication,,ESORICS 2025 International Workshops,ArXiv/Springer technical text Sec. 3 pp. 3-4 Fig. 1; Sec. 4.1 p. 5 Fig. 4; Sec. 4.2 pp. 6-7 Fig. 6; Sec. 6 pp. 8-9 Table 2/Fig. 7.,,,
assumption_audit,lee2026prompt_infection,candidate,pending_expert_adjudication,,ESORICS 2025 International Workshops,ArXiv/Springer technical text Sec. 3 pp. 3-4 Fig. 1; Sec. 4.1 p. 5 Fig. 4; Sec. 4.2 pp. 6-7 Fig. 6; Sec. 6 pp. 8-9 Table 2/Fig. 7.,,,
coverage_audit,lee2026prompt_infection,candidate,pending_expert_adjudication,,ESORICS 2025 International Workshops,ArXiv/Springer technical text Sec. 3 pp. 3-4 Fig. 1; Sec. 4.1 p. 5 Fig. 4; Sec. 4.2 pp. 6-7 Fig. 6; Sec. 6 pp. 8-9 Table 2/Fig. 7.,,,
attack_landscape,darabi2026bioautonomic,candidate,pending_expert_adjudication,,AAAI,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff",,,
defense_landscape,darabi2026bioautonomic,candidate,pending_expert_adjudication,,AAAI,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff",,,
benchmark_audit,darabi2026bioautonomic,no_signal,pending_expert_adjudication,,AAAI,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff",,,
metric_comparability,darabi2026bioautonomic,candidate,pending_expert_adjudication,,AAAI,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff",,,
observer_scope_audit,darabi2026bioautonomic,candidate,pending_expert_adjudication,,AAAI,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff",,,
assumption_audit,darabi2026bioautonomic,candidate,pending_expert_adjudication,,AAAI,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff",,,
coverage_audit,darabi2026bioautonomic,candidate,pending_expert_adjudication,,AAAI,"Official AAAI abstract and metadata; repository note method pp.2-5 and evaluation pp.6-7, but exact table/figure locators require author signoff",,,
attack_landscape,zhou2026resmas,no_signal,pending_expert_adjudication,,AAAI,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8,,,
defense_landscape,zhou2026resmas,candidate,pending_expert_adjudication,,AAAI,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8,,,
benchmark_audit,zhou2026resmas,no_signal,pending_expert_adjudication,,AAAI,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8,,,
metric_comparability,zhou2026resmas,candidate,pending_expert_adjudication,,AAAI,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8,,,
observer_scope_audit,zhou2026resmas,no_signal,pending_expert_adjudication,,AAAI,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8,,,
assumption_audit,zhou2026resmas,candidate,pending_expert_adjudication,,AAAI,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8,,,
coverage_audit,zhou2026resmas,candidate,pending_expert_adjudication,,AAAI,Official AAAI abstract lines 34-37 and metadata lines 18-48; repository note method pp.3-5 and experiments pp.5-8,,,
attack_landscape,zheng2026byzantine_reliability,candidate,pending_expert_adjudication,,AAAI,"Pilot experiment, PDF pp. 2 to 3, Table 1 and Fig. 2; datasets and metrics, PDF pp. 2 and 5; method, PDF pp. 3 to 5 and Fig. 3; experimental setting, PDF p. 5 and Fig. 2/Table 2; result tables, PDF pp. 5 to 7.",,,
defense_landscape,zheng2026byzantine_reliability,candidate,pending_expert_adjudication,,AAAI,"Pilot experiment, PDF pp. 2 to 3, Table 1 and Fig. 2; datasets and metrics, PDF pp. 2 and 5; method, PDF pp. 3 to 5 and Fig. 3; experimental setting, PDF p. 5 and Fig. 2/Table 2; result tables, PDF pp. 5 to 7.",,,
benchmark_audit,zheng2026byzantine_reliability,candidate,pending_expert_adjudication,,AAAI,"Pilot experiment, PDF pp. 2 to 3, Table 1 and Fig. 2; datasets and metrics, PDF pp. 2 and 5; method, PDF pp. 3 to 5 and Fig. 3; experimental setting, PDF p. 5 and Fig. 2/Table 2; result tables, PDF pp. 5 to 7.",,,
metric_comparability,zheng2026byzantine_reliability,candidate,pending_expert_adjudication,,AAAI,"Pilot experiment, PDF pp. 2 to 3, Table 1 and Fig. 2; datasets and metrics, PDF pp. 2 and 5; method, PDF pp. 3 to 5 and Fig. 3; experimental setting, PDF p. 5 and Fig. 2/Table 2; result tables, PDF pp. 5 to 7.",,,
observer_scope_audit,zheng2026byzantine_reliability,no_signal,pending_expert_adjudication,,AAAI,"Pilot experiment, PDF pp. 2 to 3, Table 1 and Fig. 2; datasets and metrics, PDF pp. 2 and 5; method, PDF pp. 3 to 5 and Fig. 3; experimental setting, PDF p. 5 and Fig. 2/Table 2; result tables, PDF pp. 5 to 7.",,,
assumption_audit,zheng2026byzantine_reliability,candidate,pending_expert_adjudication,,AAAI,"Pilot experiment, PDF pp. 2 to 3, Table 1 and Fig. 2; datasets and metrics, PDF pp. 2 and 5; method, PDF pp. 3 to 5 and Fig. 3; experimental setting, PDF p. 5 and Fig. 2/Table 2; result tables, PDF pp. 5 to 7.",,,
coverage_audit,zheng2026byzantine_reliability,candidate,pending_expert_adjudication,,AAAI,"Pilot experiment, PDF pp. 2 to 3, Table 1 and Fig. 2; datasets and metrics, PDF pp. 2 and 5; method, PDF pp. 3 to 5 and Fig. 3; experimental setting, PDF p. 5 and Fig. 2/Table 2; result tables, PDF pp. 5 to 7.",,,
attack_landscape,jiang2026risklab,candidate,pending_expert_adjudication,,ACL System Demonstrations,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177",,,
defense_landscape,jiang2026risklab,no_signal,pending_expert_adjudication,,ACL System Demonstrations,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177",,,
benchmark_audit,jiang2026risklab,candidate,pending_expert_adjudication,,ACL System Demonstrations,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177",,,
metric_comparability,jiang2026risklab,candidate,pending_expert_adjudication,,ACL System Demonstrations,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177",,,
observer_scope_audit,jiang2026risklab,no_signal,pending_expert_adjudication,,ACL System Demonstrations,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177",,,
assumption_audit,jiang2026risklab,no_signal,pending_expert_adjudication,,ACL System Demonstrations,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177",,,
coverage_audit,jiang2026risklab,candidate,pending_expert_adjudication,,ACL System Demonstrations,"ACL demo Abstract, sections 2-4, Figure 1, pp. 167-177",,,
attack_landscape,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,no_signal,pending_expert_adjudication,,AAAI 2026,https://doi.org/10.1609/aaai.v40i35.40236,,,
defense_landscape,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,candidate,pending_expert_adjudication,,AAAI 2026,https://doi.org/10.1609/aaai.v40i35.40236,,,
benchmark_audit,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,candidate,pending_expert_adjudication,,AAAI 2026,https://doi.org/10.1609/aaai.v40i35.40236,,,
metric_comparability,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,no_signal,pending_expert_adjudication,,AAAI 2026,https://doi.org/10.1609/aaai.v40i35.40236,,,
observer_scope_audit,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,no_signal,pending_expert_adjudication,,AAAI 2026,https://doi.org/10.1609/aaai.v40i35.40236,,,
assumption_audit,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,no_signal,pending_expert_adjudication,,AAAI 2026,https://doi.org/10.1609/aaai.v40i35.40236,,,
coverage_audit,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,no_signal,pending_expert_adjudication,,AAAI 2026,https://doi.org/10.1609/aaai.v40i35.40236,,,
attack_landscape,shi2026saiguard,candidate,pending_expert_adjudication,,arXiv,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables,,,
defense_landscape,shi2026saiguard,candidate,pending_expert_adjudication,,arXiv,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables,,,
benchmark_audit,shi2026saiguard,no_signal,pending_expert_adjudication,,arXiv,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables,,,
metric_comparability,shi2026saiguard,candidate,pending_expert_adjudication,,arXiv,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables,,,
observer_scope_audit,shi2026saiguard,candidate,pending_expert_adjudication,,arXiv,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables,,,
assumption_audit,shi2026saiguard,candidate,pending_expert_adjudication,,arXiv,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables,,,
coverage_audit,shi2026saiguard,candidate,pending_expert_adjudication,,arXiv,Repository note sections 3-4 pp.3-7 and section 5 pp.8-11; arXiv full text must be signed off for exact tables,,,
attack_landscape,anbiaee2026protocols,candidate,pending_expert_adjudication,,arXiv,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study,,,
defense_landscape,anbiaee2026protocols,no_signal,pending_expert_adjudication,,arXiv,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study,,,
benchmark_audit,anbiaee2026protocols,no_signal,pending_expert_adjudication,,arXiv,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study,,,
metric_comparability,anbiaee2026protocols,candidate,pending_expert_adjudication,,arXiv,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study,,,
observer_scope_audit,anbiaee2026protocols,no_signal,pending_expert_adjudication,,arXiv,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study,,,
assumption_audit,anbiaee2026protocols,no_signal,pending_expert_adjudication,,arXiv,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study,,,
coverage_audit,anbiaee2026protocols,candidate,pending_expert_adjudication,,arXiv,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study,,,
attack_landscape,ahad2026sif,candidate,pending_expert_adjudication,,AAAI Symposium Series,Published/arXiv Abstract p. 1; threat/model sections; evaluation result reporting 10/14; publisher metadata for Vol. 9 No. 1 pp. 229–237.,,,
defense_landscape,ahad2026sif,candidate,pending_expert_adjudication,,AAAI Symposium Series,Published/arXiv Abstract p. 1; threat/model sections; evaluation result reporting 10/14; publisher metadata for Vol. 9 No. 1 pp. 229–237.,,,
benchmark_audit,ahad2026sif,no_signal,pending_expert_adjudication,,AAAI Symposium Series,Published/arXiv Abstract p. 1; threat/model sections; evaluation result reporting 10/14; publisher metadata for Vol. 9 No. 1 pp. 229–237.,,,
metric_comparability,ahad2026sif,candidate,pending_expert_adjudication,,AAAI Symposium Series,Published/arXiv Abstract p. 1; threat/model sections; evaluation result reporting 10/14; publisher metadata for Vol. 9 No. 1 pp. 229–237.,,,
observer_scope_audit,ahad2026sif,no_signal,pending_expert_adjudication,,AAAI Symposium Series,Published/arXiv Abstract p. 1; threat/model sections; evaluation result reporting 10/14; publisher metadata for Vol. 9 No. 1 pp. 229–237.,,,
assumption_audit,ahad2026sif,candidate,pending_expert_adjudication,,AAAI Symposium Series,Published/arXiv Abstract p. 1; threat/model sections; evaluation result reporting 10/14; publisher metadata for Vol. 9 No. 1 pp. 229–237.,,,
coverage_audit,ahad2026sif,candidate,pending_expert_adjudication,,AAAI Symposium Series,Published/arXiv Abstract p. 1; threat/model sections; evaluation result reporting 10/14; publisher metadata for Vol. 9 No. 1 pp. 229–237.,,,
attack_landscape,feng2026sentinelnet,candidate,pending_expert_adjudication,,The Web Conference,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10,,,
defense_landscape,feng2026sentinelnet,candidate,pending_expert_adjudication,,The Web Conference,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10,,,
benchmark_audit,feng2026sentinelnet,no_signal,pending_expert_adjudication,,The Web Conference,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10,,,
metric_comparability,feng2026sentinelnet,candidate,pending_expert_adjudication,,The Web Conference,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10,,,
observer_scope_audit,feng2026sentinelnet,candidate,pending_expert_adjudication,,The Web Conference,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10,,,
assumption_audit,feng2026sentinelnet,no_signal,pending_expert_adjudication,,The Web Conference,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10,,,
coverage_audit,feng2026sentinelnet,candidate,pending_expert_adjudication,,The Web Conference,Official ACM abstract and pages 3135-3146; repository note method section 4 pp.4-7 and results section 5 pp.7-10,,,
attack_landscape,ko2026sevenchallenges,no_signal,pending_expert_adjudication,,npj Artificial Intelligence,Nature Perspective Abstract and seven challenge sections; published article metadata,,,
defense_landscape,ko2026sevenchallenges,no_signal,pending_expert_adjudication,,npj Artificial Intelligence,Nature Perspective Abstract and seven challenge sections; published article metadata,,,
benchmark_audit,ko2026sevenchallenges,no_signal,pending_expert_adjudication,,npj Artificial Intelligence,Nature Perspective Abstract and seven challenge sections; published article metadata,,,
metric_comparability,ko2026sevenchallenges,candidate,pending_expert_adjudication,,npj Artificial Intelligence,Nature Perspective Abstract and seven challenge sections; published article metadata,,,
observer_scope_audit,ko2026sevenchallenges,no_signal,pending_expert_adjudication,,npj Artificial Intelligence,Nature Perspective Abstract and seven challenge sections; published article metadata,,,
assumption_audit,ko2026sevenchallenges,candidate,pending_expert_adjudication,,npj Artificial Intelligence,Nature Perspective Abstract and seven challenge sections; published article metadata,,,
coverage_audit,ko2026sevenchallenges,candidate,pending_expert_adjudication,,npj Artificial Intelligence,Nature Perspective Abstract and seven challenge sections; published article metadata,,,
attack_landscape,wang2026shadows_code,candidate,pending_expert_adjudication,,AAAI,"PDF Methodology pp. 3-5 and Fig. 2; Experiment p. 5; attack/defense results pp. 6-8, Figs. 4-5.",,,
defense_landscape,wang2026shadows_code,candidate,pending_expert_adjudication,,AAAI,"PDF Methodology pp. 3-5 and Fig. 2; Experiment p. 5; attack/defense results pp. 6-8, Figs. 4-5.",,,
benchmark_audit,wang2026shadows_code,candidate,pending_expert_adjudication,,AAAI,"PDF Methodology pp. 3-5 and Fig. 2; Experiment p. 5; attack/defense results pp. 6-8, Figs. 4-5.",,,
metric_comparability,wang2026shadows_code,candidate,pending_expert_adjudication,,AAAI,"PDF Methodology pp. 3-5 and Fig. 2; Experiment p. 5; attack/defense results pp. 6-8, Figs. 4-5.",,,
observer_scope_audit,wang2026shadows_code,no_signal,pending_expert_adjudication,,AAAI,"PDF Methodology pp. 3-5 and Fig. 2; Experiment p. 5; attack/defense results pp. 6-8, Figs. 4-5.",,,
assumption_audit,wang2026shadows_code,candidate,pending_expert_adjudication,,AAAI,"PDF Methodology pp. 3-5 and Fig. 2; Experiment p. 5; attack/defense results pp. 6-8, Figs. 4-5.",,,
coverage_audit,wang2026shadows_code,candidate,pending_expert_adjudication,,AAAI,"PDF Methodology pp. 3-5 and Fig. 2; Experiment p. 5; attack/defense results pp. 6-8, Figs. 4-5.",,,
attack_landscape,ko2026social_dynamics,candidate,pending_expert_adjudication,,ACL,PDF study design Sec. 3 pp. 3-5; experiments Secs. 4-5 pp. 4-15 and main tables/figures; limitations section.,,,
defense_landscape,ko2026social_dynamics,no_signal,pending_expert_adjudication,,ACL,PDF study design Sec. 3 pp. 3-5; experiments Secs. 4-5 pp. 4-15 and main tables/figures; limitations section.,,,
benchmark_audit,ko2026social_dynamics,candidate,pending_expert_adjudication,,ACL,PDF study design Sec. 3 pp. 3-5; experiments Secs. 4-5 pp. 4-15 and main tables/figures; limitations section.,,,
metric_comparability,ko2026social_dynamics,candidate,pending_expert_adjudication,,ACL,PDF study design Sec. 3 pp. 3-5; experiments Secs. 4-5 pp. 4-15 and main tables/figures; limitations section.,,,
observer_scope_audit,ko2026social_dynamics,no_signal,pending_expert_adjudication,,ACL,PDF study design Sec. 3 pp. 3-5; experiments Secs. 4-5 pp. 4-15 and main tables/figures; limitations section.,,,
assumption_audit,ko2026social_dynamics,candidate,pending_expert_adjudication,,ACL,PDF study design Sec. 3 pp. 3-5; experiments Secs. 4-5 pp. 4-15 and main tables/figures; limitations section.,,,
coverage_audit,ko2026social_dynamics,candidate,pending_expert_adjudication,,ACL,PDF study design Sec. 3 pp. 3-5; experiments Secs. 4-5 pp. 4-15 and main tables/figures; limitations section.,,,
attack_landscape,kim2026agenticai,no_signal,pending_expert_adjudication,,USENIX Security,USENIX official page and prepublication PDF; overview/system-model/attack/defense sections,,,
defense_landscape,kim2026agenticai,no_signal,pending_expert_adjudication,,USENIX Security,USENIX official page and prepublication PDF; overview/system-model/attack/defense sections,,,
benchmark_audit,kim2026agenticai,no_signal,pending_expert_adjudication,,USENIX Security,USENIX official page and prepublication PDF; overview/system-model/attack/defense sections,,,
metric_comparability,kim2026agenticai,candidate,pending_expert_adjudication,,USENIX Security,USENIX official page and prepublication PDF; overview/system-model/attack/defense sections,,,
observer_scope_audit,kim2026agenticai,candidate,pending_expert_adjudication,,USENIX Security,USENIX official page and prepublication PDF; overview/system-model/attack/defense sections,,,
assumption_audit,kim2026agenticai,no_signal,pending_expert_adjudication,,USENIX Security,USENIX official page and prepublication PDF; overview/system-model/attack/defense sections,,,
coverage_audit,kim2026agenticai,candidate,pending_expert_adjudication,,USENIX Security,USENIX official page and prepublication PDF; overview/system-model/attack/defense sections,,,
attack_landscape,kavathekar2026tamas,candidate,pending_expert_adjudication,,ACL,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268",,,
defense_landscape,kavathekar2026tamas,no_signal,pending_expert_adjudication,,ACL,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268",,,
benchmark_audit,kavathekar2026tamas,candidate,pending_expert_adjudication,,ACL,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268",,,
metric_comparability,kavathekar2026tamas,candidate,pending_expert_adjudication,,ACL,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268",,,
observer_scope_audit,kavathekar2026tamas,no_signal,pending_expert_adjudication,,ACL,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268",,,
assumption_audit,kavathekar2026tamas,no_signal,pending_expert_adjudication,,ACL,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268",,,
coverage_audit,kavathekar2026tamas,candidate,pending_expert_adjudication,,ACL,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268",,,
attack_landscape,arxiv_2601_11893,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11893,,,
defense_landscape,arxiv_2601_11893,candidate,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11893,,,
benchmark_audit,arxiv_2601_11893,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11893,,,
metric_comparability,arxiv_2601_11893,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11893,,,
observer_scope_audit,arxiv_2601_11893,no_signal,pending_expert_adjudication,,arXiv,https://arxiv.org/abs/2601.11893,,,
