review_track,track_priority,paper_id,title,year,venue,primary_category,paper_type,scope_relation,primary_url,note_path,minimum_review_status,attack_evidence_status,attack_role,attack_instance_coding_required,reviewer,review_date,adjudication_note,assistant_review_status,recommended_scope,recommended_category,review_outcome,evidence_locators
cross_category,102,kavathekar2026tamas,TAMAS: Benchmarking Adversarial Risks in Multi-Agent LLM Systems,2026,ACL,evaluation,Benchmark; Evaluation; Empirical study,security_relevant,https://aclanthology.org/2026.acl-long.1442/,papers/evaluations/acl/2026_kavathekar_tamas.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=benchmark; outcome=ready_after_minor_patch. Primary category benchmark/evaluation. Change scope to core security. Preserve separate ASR, TSR, and ERS definitions. Do not infer population propagation from task-level ASR.",assistant_source_reviewed_pending_author_signoff,core_security,benchmark,ready_after_minor_patch,"ACL Abstract, section 5/5.1, Table 3 and results tables, pp. 31238-31268"
cross_category,103,liu2026valueflow,ValueFlow: Measuring the Propagation of Value Perturbations in Multi-Agent LLM Systems,2026,arXiv,evaluation,Benchmark; Evaluation; Empirical study,security_relevant,https://arxiv.org/abs/2602.08567,papers/evaluations/arxiv/2026_liu_valueflow.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=evaluation; outcome=ready_after_minor_patch. Primary category evaluation/benchmark, not attack. Keep agent susceptibility and system susceptibility separate. Scope should remain security-relevant rather than core attack evidence.",assistant_source_reviewed_pending_author_signoff,security_relevant,evaluation,ready_after_minor_patch,"arXiv Abstract, sections 2-5, Table 1, Figures 2 and 4-7"
cross_category,104,allegrini2025formalizing,Formalizing the Safety Security and Functional Properties of Agentic AI Systems,2025,arXiv,general,Theoretical analysis; Position paper,core_security,https://arxiv.org/abs/2510.14133,papers/general/arxiv/2025_allegrini_formalizing_properties.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=theoretical_framework; outcome=ready_after_major_patch. Change primary category from generic general/core-security to theoretical framework with security-relevant scope. Record 31 formal properties precisely. Do not treat formal expressiveness as empirical attack or defense coverage.,assistant_source_reviewed_pending_author_signoff,security_relevant,theoretical_framework,ready_after_major_patch,"arXiv Abstract; formal model and property sections, pp. 3-8 in the corpus note; property definitions and architecture figure"
cross_category,105,bellay2025safesystems,Safe Systems with Unsafe Agents,2025,AAMAS Blue Sky,general,Position paper; Theoretical analysis,adjacent,https://www.ifaamas.org/Proceedings/aamas2025/pdfs/p2849.pdf,papers/general/aamas/2025_bellay_safe_systems.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=adjacent; category=position_paper; outcome=ready_after_minor_patch. Use full canonical title with ': Challenges and Opportunities'. Preserve adjacent status. Never count it as evaluated defense coverage.,assistant_source_reviewed_pending_author_signoff,adjacent,position_paper,ready_after_minor_patch,"AAMAS official proceedings, Blue Sky section, pp. 2849-2853; main thesis throughout"
cross_category,106,hu2025responsibility,Stop Reducing Responsibility in LLM-Powered Multi-Agent Systems to Local Alignment,2025,arXiv,general,Position paper; Theoretical analysis,security_relevant,https://arxiv.org/abs/2510.14008,papers/general/arxiv/2025_hu_responsibility.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=position_paper; outcome=ready_after_minor_patch. Keep as general/position related work, not attack or defense evidence. Do not cite as empirical proof of collective drift prevalence.",assistant_source_reviewed_pending_author_signoff,security_relevant,position_paper,ready_after_minor_patch,"arXiv Abstract; framework sections on agreement, uncertainty, security, and governance"
cross_category,107,anbiaee2026protocols,Security Threat Modeling for Emerging AI-Agent Protocols: A Comparative Analysis of MCP A2A Agora and ANP,2026,arXiv,general,Survey; Theoretical analysis,core_security,https://arxiv.org/abs/2602.11327,papers/general/arxiv/2026_anbiaee_protocol_threat_modeling.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=threat_modeling_study; outcome=ready_after_major_patch. Primary category is threat modeling/comparative study, not attack. Downgrade blanket core-MAS scope to security-relevant mixed scope. Add the measurement-driven MCP case study omitted from the current note.",assistant_source_reviewed_pending_author_signoff,security_relevant,threat_modeling_study,ready_after_major_patch,arXiv Abstract; protocol architecture and comparison sections; twelve-risk tables; MCP measurement case study
cross_category,108,yu2025trustworthyagents,A Survey on Trustworthy LLM Agents: Threats and Countermeasures,2025,KDD,survey,Survey,security_relevant,https://doi.org/10.1145/3711896.3736561,papers/surveys/kdd/2025_yu_trustworthy_agents.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=survey; outcome=ready_after_major_patch. Correct author spelling from Linsey Pan to Linsey Pang. Keep survey as related work, not primary attack evidence. Do not count all cited papers as MAS security corpus.",assistant_source_reviewed_pending_author_signoff,security_relevant,survey,ready_after_major_patch,Published KDD paper taxonomy/framework sections and taxonomy figure; pp. 6216-6226
cross_category,109,deng2025agentsunderthreat,AI Agents Under Threat: A Survey of Key Security Challenges and Future Pathways,2025,ACM Computing Surveys,survey,Survey,security_relevant,https://doi.org/10.1145/3716628,papers/surveys/journals_acm_csur/2025_deng_agents_under_threat.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=survey; outcome=ready_after_minor_patch. Keep as general agent-security survey. Do not describe it as MAS-primary or use it as sole evidence for an attack. Add volume/issue/article metadata.,assistant_source_reviewed_pending_author_signoff,security_relevant,survey,ready_after_minor_patch,"ACM CSUR abstract and taxonomy sections, 36-page article"
cross_category,110,schroederdewitt2025openchallenges,Open Challenges in Multi-Agent Security: Towards Secure Systems of Interacting AI Agents,2025,arXiv,survey,Survey; Position paper,security_relevant,https://arxiv.org/abs/2505.02077,papers/surveys/arxiv/2025_schroeder_de_witt_open_challenges.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=core_security; category=survey_position; outcome=ready_after_major_patch. Replace 'Christian Schroeder de Witt et al.' in canonical metadata with the full 24-author list. Upgrade scope to core multi-agent security. Explicitly label as anticipatory agenda, not empirical prevalence evidence.",assistant_source_reviewed_pending_author_signoff,core_security,survey_position,ready_after_major_patch,"arXiv PDF pp. 1-3 for definition/non-compositionality; threat taxonomy, trade-off, and agenda sections throughout"
cross_category,111,he2025emergedsecurity,The Emerged Security and Privacy of LLM Agent: A Survey with Case Studies,2025,ACM Computing Surveys,survey,Survey; Empirical study,security_relevant,https://doi.org/10.1145/3773080,papers/surveys/journals_acm_csur/2025_he_emerged_security.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=survey; outcome=ready_after_minor_patch. Add final volume/issue/article metadata. Keep MAS as partial. Do not use survey case studies as primary evidence for attack efficacy or prevalence.,assistant_source_reviewed_pending_author_signoff,security_relevant,survey,ready_after_minor_patch,"Published ACM CSUR Abstract, taxonomy, case-study, defense, and future-work sections"
cross_category,112,ko2026sevenchallenges,Seven Security Challenges in Cross-Domain Multi-Agent LLM Systems,2026,npj Artificial Intelligence,survey,Survey; Position paper,security_relevant,https://doi.org/10.1038/s44387-026-00128-9,papers/surveys/journals_npj_ai/2026_ko_seven_challenges.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=core_security; category=perspective; outcome=ready_after_major_patch. Upgrade scope from merely security-relevant to core MAS security. Label Perspective and unedited early-access status. Do not count plausible attacks as empirical evidence.,assistant_source_reviewed_pending_author_signoff,core_security,perspective,ready_after_major_patch,Nature Perspective Abstract and seven challenge sections; published article metadata
cross_category,113,kim2026agenticai,SoK: Attack and Defense Landscape of Agentic AI Systems,2026,USENIX Security,survey,SoK; Survey,security_relevant,https://www.usenix.org/conference/usenixsecurity26/presentation/kim-juhee-agentic,papers/surveys/usenix_security/2026_kim_agentic_ai_sok.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,"Assistant source review only. Recommended scope=security_relevant; category=sok; outcome=ready_after_minor_patch. Do not describe Kim as simply single-agent; it includes MAS partially. Position the gap as different unit of analysis, not absence. Keep exact USENIX status and avoid invented MAS percentage unless measured.",assistant_source_reviewed_pending_author_signoff,security_relevant,sok,ready_after_minor_patch,USENIX official page and prepublication PDF; overview/system-model/attack/defense sections
cross_category,114,raza2026trism,TRiSM for Agentic AI: A Review of Trust Risk and Security Management in LLM-based Agentic Multi-Agent Systems,2026,AI Open,survey,Survey; Position paper,security_relevant,https://doi.org/10.1016/j.aiopen.2026.02.006,papers/surveys/journals_ai_open/2026_raza_trism.md,pending_minimum_review,not_screened,,pending,GPT-5.6 Pro assistant source audit,2026-08-06,Assistant source review only. Recommended scope=security_relevant; category=review; outcome=ready_after_minor_patch. Use final AI Open metadata and merge arXiv. Keep security-relevant rather than pure technical security. Do not treat CSS/TUE as standardized empirical security metrics.,assistant_source_reviewed_pending_author_signoff,security_relevant,review,ready_after_minor_patch,"AI Open Abstract and framework/metrics sections, pp. 71-95"
