route_id,route_type,work_key,canonical_paper_id,route_title,canonical_title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,source_decision,source_scope,source_status,source_reason,source_path,route_strength,ledger_decision,ledger_decision_source,human_signoff_required
targeted:arxiv:2506.12482,targeted,arxiv:2506.12482,,Tiered Agentic Oversight: A Hierarchical Multi-Agent System for Healthcare Safety,Tiered Agentic Oversight: A Hierarchical Multi-Agent System for Healthcare Safety,2025-06-14,2025,,,2506.12482,https://www.semanticscholar.org/paper/a233f3c034f6203a5a2853cf87c8538037e8eb6e,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2506.12482,yes
targeted:arxiv:2506.20737,targeted,juneja2025magpie,juneja2025magpie,MAGPIE: A dataset for Multi-AGent contextual PrIvacy Evaluation,MAGPIE: A Benchmark for Multi-Agent Contextual Privacy Evaluation,2025-06-25,2025,arXiv.org,,2506.20737,https://www.semanticscholar.org/paper/adaf2fc01268271e8c8aeac1f2b82b59d72d28c9,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2506.22957,targeted,arxiv:2506.22957,,Agent-to-Agent Theory of Mind: Testing Interlocutor Awareness among Large Language Models,Agent-to-Agent Theory of Mind: Testing Interlocutor Awareness among Large Language Models,2025-06-28,2025,Conference on Empirical Methods in Natural Language Processing,,2506.22957,https://dblp.org/rec/conf/emnlp/ChoiLYJ25,,,,,include-primary-interaction-security,broad_scope_included,peer_reviewed_conference,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2506.22957,yes
targeted:arxiv:2507.04724,targeted,xie2025_whos_the_mole,xie2025_whos_the_mole,Who's the Mole? Modeling and Detecting Intention-Hiding Malicious Agents in LLM-Based Multi-Agent Systems,Who's the Mole? Modeling and Detecting Intention-Hiding Malicious Agents in LLM-Based Multi-Agent Systems,2025-07-07,2025,arXiv.org,,2507.04724,https://www.semanticscholar.org/paper/71f79d74abd7e87ec9e04e50d0610bdd68ad8a88,evaluation,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2507.06850,targeted,lupinacci2025darkside,lupinacci2025darkside,The Dark Side of LLMs: Agent-based Attack Vectors for System-level Compromise,The Dark Side of LLMs: Agent-based Attack Vectors for System-level Compromise,2025-07-09,2025,,,2507.06850,https://www.semanticscholar.org/paper/c4ecc7fc2e1342dabec05c750735d70f2a61b30f,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2507.13038,targeted,arxiv:2507.13038,,MAD-Spear: A Conformity-Driven Prompt Injection Attack on Multi-Agent Debate Systems,MAD-Spear: A Conformity-Driven Prompt Injection Attack on Multi-Agent Debate Systems,2025-07-17,2025,arXiv.org,,2507.13038,https://www.semanticscholar.org/paper/1115a843e8f3d142180f807c97f71cde65d2ad12,attack,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2507.14928,targeted,jo2025byzantinerobust,jo2025byzantinerobust,Byzantine-Robust Decentralized Coordination of LLM Agents,Byzantine-Robust Decentralized Coordination of LLM Agents,2025-07-20,2025,arXiv.org,,2507.14928,https://www.semanticscholar.org/paper/a858e644c58726a1b8e82976df65863611d8e90f,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2507.21159,targeted,arxiv:2507.21159,,MAC: Masked Agent Collaboration Boosts Large Language Model Medical Decision-Making,MAC: Masked Agent Collaboration Boosts Large Language Model Medical Decision-Making,2025-07-25,2025,,,2507.21159,https://www.semanticscholar.org/paper/627e57210e5da985ab5a4b747b04b1d1d1b43d64,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2507.21159,yes
targeted:arxiv:2508.07667,targeted,arxiv_2508_07667,arxiv_2508_07667,1-2-3 Check: Enhancing Contextual Privacy in LLM via Multi-Agent Reasoning,1-2-3 Check: Enhancing Contextual Privacy in LLM via Multi-Agent Reasoning,2025-08-11,2025,LLMSEC 2025 Workshop,,2508.07667,https://www.semanticscholar.org/paper/e62edf39a3c2a7ebaaa797f73934d39133940d2c,defense,defense,defense; evaluation,official_workshop_metadata_and_full_text_screened,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2509.01211,targeted,kong2026web_fraud,kong2026web_fraud,Web Fraud Attacks Against LLM-Driven Multi-Agent Systems,Web Fraud Attacks Against LLM-Driven Multi-Agent Systems,2025-09-01,2025,Findings of ACL,10.18653/v1/2026.findings-acl.686,2509.01211,https://doi.org/arxiv:2509.01211,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,peer_reviewed_conference,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,canonical:kong2026web_fraud,yes
targeted:arxiv:2509.10018,targeted,arxiv:2509.10018,,GAMA: A General Anonymizing Multi-Agent System for Privacy Preservation Enhanced by Domain Rules and Disproof Mechanism,GAMA: A General Anonymizing Multi-Agent System for Privacy Preservation Enhanced by Domain Rules and Disproof Mechanism,2025-09-12,2025,arXiv (Cornell University),,2509.10018,https://www.semanticscholar.org/paper/332a237995c586c77aaa74c8b1dc25d260fe1096,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2509.10018,yes
targeted:arxiv:2509.13597,targeted,arxiv:2509.13597,,Agentic JWT: A Secure Delegation Protocol for Autonomous AI Agents,Agentic JWT: A Secure Delegation Protocol for Autonomous AI Agents,2025-09-16,2025,arXiv.org,,2509.13597,https://www.semanticscholar.org/paper/117cd1d71516457304f87903bac925e5d1222325,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2509.14284,targeted,arxiv_2509_14284,arxiv_2509_14284,The Sum Leaks More Than Its Parts: Compositional Privacy Risks and Mitigations in Multi-Agent Collaboration,The Sum Leaks More Than Its Parts: Compositional Privacy Risks and Mitigations in Multi-Agent Collaboration,2025-09-16,2025,arXiv.org,,2509.14284,https://www.semanticscholar.org/paper/de3e47373ae1acf84091398ff6a4eafb5b95d757,defense,attack,high-citation non-peer security candidate,full_text_scope_screened,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2509.21054,targeted,arxiv:2509.21054,,Disagreements in Reasoning: How a Model's Thinking Process Dictates Persuasion in Multi-Agent Systems,Disagreements in Reasoning: How a Model's Thinking Process Dictates Persuasion in Multi-Agent Systems,2025-09-25,2025,arXiv.org,,2509.21054,https://www.semanticscholar.org/paper/d2ef882efda67e6fd35805a2e80bd39b815fdca0,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2509.21054,yes
targeted:arxiv:2509.24408,targeted,long2025funcpoison,long2025funcpoison,FuncPoison: Poisoning Function Library to Hijack Multi-agent Autonomous Driving Systems,FuncPoison: Poisoning Function Library to Hijack Multi-agent Autonomous Driving Systems,2025-09-29,2025,arXiv.org,,2509.24408,https://www.semanticscholar.org/paper/505680e5b137d944c5859795455a49e1a0c2da4e,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,canonical:long2025funcpoison,yes
targeted:arxiv:2510.01586,targeted,arxiv:2510.01586,,AdvEvo-MARL: Shaping Internalized Safety through Adversarial Co-Evolution in Multi-Agent Reinforcement Learning,AdvEvo-MARL: Shaping Internalized Safety through Adversarial Co-Evolution in Multi-Agent Reinforcement Learning,2025-10-02,2025,arXiv.org,,2510.01586,https://www.semanticscholar.org/paper/7a44b3e5b5151aa1c9fd533e2374578a1ddbc4df,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2510.04303,targeted,tailor2025auditwhisper,tailor2025auditwhisper,Audit the Whisper: Detecting Steganographic Collusion in Multi-Agent LLMs,Audit the Whisper: Detecting Steganographic Collusion in Multi-Agent LLMs,2025-10-05,2025,arXiv.org,,2510.04303,https://www.semanticscholar.org/paper/4b0d96cfedcb477594dac980ecdd6856345cbb4c,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,exclude,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2510.04488,targeted,arxiv:2510.04488,,Multi-Agent Collaborative Intelligence: Dual-Dial Control for Reliable LLM Reasoning,Multi-Agent Collaborative Intelligence: Dual-Dial Control for Reliable LLM Reasoning,2025-10-06,2025,arXiv.org,,2510.04488,https://www.semanticscholar.org/paper/bc367e8a3afd98f958d781bdcdbbcd019ac66d2f,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.04488,yes
targeted:arxiv:2510.04860,targeted,han2025alignment_tipping,han2025alignment_tipping,Alignment Tipping Process: How Self-Evolution Pushes LLM Agents Off the Rails,Alignment Tipping Process: How Self-Evolution Pushes LLM Agents Off the Rails,2025-10-06,2025,arXiv.org,,2510.04860,https://www.semanticscholar.org/paper/d9e6df5adc896a524184bdc9344b0733cdb9c5b0,attack,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,secondary,canonical:han2025alignment_tipping,yes
targeted:arxiv:2510.06240,targeted,arxiv:2510.06240,,Knowledge Graph-Guided Multi-Agent Distillation for Reliable Industrial Question Answering with Datasets,Knowledge Graph-Guided Multi-Agent Distillation for Reliable Industrial Question Answering with Datasets,2025-10-03,2025,arXiv.org,,2510.06240,https://www.semanticscholar.org/paper/b8673fb89868c152b2278a33ccf6339c6892fe17,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.06240,yes
targeted:arxiv:2510.07505,targeted,dong2026pear,dong2026pear,PEAR: Planner-Executor Agent Robustness Benchmark,PEAR: Planner-Executor Agent Robustness Benchmark,2025-10-08,2025,Findings of EACL,10.18653/v1/2026.findings-eacl.237,2510.07505,https://dblp.org/rec/conf/eacl/DongZHMTLX26,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,peer_reviewed_conference,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2510.08240,targeted,arxiv:2510.08240,,The Alignment Waltz: Jointly Training Agents to Collaborate for Safety,The Alignment Waltz: Jointly Training Agents to Collaborate for Safety,2025-10-09,2025,arXiv.org,,2510.08240,https://www.semanticscholar.org/paper/bfd0f632aa36fd47920e65f222b51090f9784e97,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.08240,yes
targeted:arxiv:2510.10010,targeted,arxiv:2510.10010,,"SLEAN: Simple Lightweight Ensemble Analysis Network for Multi-Provider LLM Coordination: Design, Implementation, and Vibe Coding Bug Investigation Case Study","SLEAN: Simple Lightweight Ensemble Analysis Network for Multi-Provider LLM Coordination: Design, Implementation, and Vibe Coding Bug Investigation Case Study",2025-10-11,2025,arXiv.org,,2510.10010,https://www.semanticscholar.org/paper/37977c1fde4b12173330835628ec671831f72d1f,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.10010,yes
targeted:arxiv:2510.10185,targeted,arxiv:2510.10185,,Auditing medical multi-agent AI reveals risks of false consensus,Auditing medical multi-agent AI reveals risks of false consensus,2025-10-11,2025,ArXiv.org,,2510.10185,https://www.semanticscholar.org/paper/b673d590615d8c42a1ea180058a288f99d8a0c7a,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.10185,yes
targeted:arxiv:2510.10943,targeted,arxiv:2510.10943,,"The Social Cost of Intelligence: Emergence, Propagation, and Amplification of Stereotypical Bias in Multi-Agent Systems","The Social Cost of Intelligence: Emergence, Propagation, and Amplification of Stereotypical Bias in Multi-Agent Systems",2025-10-13,2025,arXiv.org,,2510.10943,https://www.semanticscholar.org/paper/0f343e752c1c86d673dbb1d209ae40859e96db87,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.10943,yes
targeted:arxiv:2510.11246,targeted,zhu2025_collaborative_shadows,zhu2025_collaborative_shadows,Collaborative Shadows: Distributed Backdoor Attacks in LLM-Based Multi-Agent Systems,Collaborative Shadows: Distributed Backdoor Attacks in LLM-Based Multi-Agent Systems,2025-10-13,2025,arXiv.org,,2510.11246,https://www.semanticscholar.org/paper/6c032b85deb3fb59acbe204f4446f06c8241cf50,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2510.12826,targeted,arxiv:2510.12826,,Scheming Ability in LLM-to-LLM Strategic Interactions,Scheming Ability in LLM-to-LLM Strategic Interactions,2025-10-11,2025,arXiv.org,,2510.12826,https://www.semanticscholar.org/paper/46862e548386f5a991cc074066abc4948888eae3,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.12826,yes
targeted:arxiv:2510.14207,targeted,arxiv:2510.14207,,Echoes of Human Malice in Agents: Benchmarking LLMs for Multi-Turn Online Harassment Attacks,Echoes of Human Malice in Agents: Benchmarking LLMs for Multi-Turn Online Harassment Attacks,2025-10-16,2025,arXiv.org,,2510.14207,https://www.semanticscholar.org/paper/1c9eefd94951ee98547846587f6e68417eed174f,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2510.14207,yes
targeted:arxiv:2510.14312,targeted,arxiv:2510.14312,,"Terrarium: Revisiting the Blackboard for Multi-Agent Safety, Privacy, and Security Studies","Terrarium: Revisiting the Blackboard for Multi-Agent Safety, Privacy, and Security Studies",2025-10-16,2025,arXiv.org,,2510.14312,https://www.semanticscholar.org/paper/450f3603e3a1f679e79f72a9f5b16214a0eb84ba,evaluation,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2510.15186,targeted,juneja2025magpie,juneja2025magpie,MAGPIE: A benchmark for Multi-AGent contextual PrIvacy Evaluation,MAGPIE: A Benchmark for Multi-Agent Contextual Privacy Evaluation,2025-10-16,2025,NeurIPS Responsible Foundation Models Workshop,,2510.15186,https://www.semanticscholar.org/paper/c1d91bbc06d958cb321600b04d4b29ada75ffbc3,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2510.17276,targeted,jha2026control_flow_hijacking,jha2026control_flow_hijacking,Breaking and Fixing Defenses Against Control-Flow Hijacking in Multi-Agent Systems,Breaking and Fixing Defenses Against Control-Flow Hijacking in Multi-Agent Systems,2025-10-20,2025,ICLR,,2510.17276,https://www.semanticscholar.org/paper/3ed26a25ba183a318f783b4cac9b3eccc039027a,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2510.19420,targeted,arxiv:2510.19420,,Securing Multi-Agent Systems Against Corruptions via Node Contribution Backpropagation,Securing Multi-Agent Systems Against Corruptions via Node Contribution Backpropagation,2025-10-22,2025,,,2510.19420,https://www.semanticscholar.org/paper/19ed9b8d65821da821509212ad4aa878fa73b704,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2511.08710,targeted,arxiv:2511.08710,,Convergence dynamics of Agent-to-Agent Interactions with Misaligned objectives,Convergence dynamics of Agent-to-Agent Interactions with Misaligned objectives,2025-11-11,2025,arXiv.org,,2511.08710,https://www.semanticscholar.org/paper/0ff7e4b77af7cc7e8703b5fcd167124421b79199,general,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2511.10949,targeted,arora2026safeagents,arora2026safeagents,Exposing Weak Links in Multi-Agent Systems under Adversarial Prompting,Exposing Weak Links in Multi-Agent Systems under Adversarial Prompting,2025-11-14,2025,AAMAS Strategic Engineering Workshop,,2511.10949,https://www.semanticscholar.org/paper/ddeb756b4c6858e68c6fb55baa03034014b1395d,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2511.13788,targeted,arxiv:2511.13788,,Scaling Patterns in Adversarial Alignment: Evidence from Multi-LLM Jailbreak Experiments,Scaling Patterns in Adversarial Alignment: Evidence from Multi-LLM Jailbreak Experiments,2025-11-16,2025,arXiv.org,,2511.13788,https://www.semanticscholar.org/paper/33968a978ace858db44c91c43c2947dea245f767,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2511.13788,yes
targeted:arxiv:2511.17621,targeted,arxiv:2511.17621,,From Competition to Coordination: Market Making as a Scalable Framework for Safe and Aligned Multi-Agent LLM Systems,From Competition to Coordination: Market Making as a Scalable Framework for Safe and Aligned Multi-Agent LLM Systems,2025-11-18,2025,arXiv.org,,2511.17621,https://www.semanticscholar.org/paper/351a23756b38baf89b10038d4d26ddd86646c343,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2511.17621,yes
targeted:arxiv:2511.22924,targeted,supp_agentshield_2025,supp_agentshield_2025,MAS-Shield: A Defense Framework for Secure and Efficient LLM MAS,AgentShield: Make MAS more secure and efficient,2025-11-28,2025,,,2511.22924,https://www.semanticscholar.org/paper/9c2f157eb7c4c08b5a3a61673881461729ea5b15,defense,defense,defense; evaluation,official_arxiv_metadata_and_abstract_screened,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.03097,targeted,arxiv:2512.03097,,Many-to-One Adversarial Consensus: Exposing Multi-Agent Collusion Risks in AI-Based Healthcare,Many-to-One Adversarial Consensus: Exposing Multi-Agent Collusion Risks in AI-Based Healthcare,2025-12-01,2025,arXiv.org,,2512.03097,https://www.semanticscholar.org/paper/bf43fd628552fac551b2d80f188c2c600926773a,attack,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.03694,targeted,arxiv:2512.03694,,SRPG: Semantically Reconstructed Privacy Guard for Zero-Trust Privacy in Educational Multi-Agent Systems,SRPG: Semantically Reconstructed Privacy Guard for Zero-Trust Privacy in Educational Multi-Agent Systems,2025-12-03,2025,arXiv.org,,2512.03694,https://www.semanticscholar.org/paper/f80ccf4d96c1c8e7c1e9235a87ef7946dc27b58e,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2512.03694,yes
targeted:arxiv:2512.04129,targeted,liang2025_dont_trust_upstream,liang2025_dont_trust_upstream,Don't Trust Your Upstream: Exploiting LLM Multi-Agent System via Topology-Guided Adversarial Propagation,Don't Trust Your Upstream: Exploiting LLM Multi-Agent System via Topology-Guided Adversarial Propagation,2025-12-03,2025,,,2512.04129,https://www.semanticscholar.org/paper/d58a60ff7abf1f97bde3fc4b5f1c23e9acd0fe3f,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.09187,targeted,arxiv_2512_09187,arxiv_2512_09187,WOLF: Werewolf-based Observations for LLM Deception and Falsehoods,WOLF: Werewolf-based Observations for LLM Deception and Falsehoods,2025-12-09,2025,arXiv.org,,2512.09187,https://www.semanticscholar.org/paper/8441da8a48c8031d91ae47670436ec9ac58b0040,evaluation,evaluation,high-citation non-peer security candidate,full_text_scope_screened,include-primary-interaction-security,broad_scope_included,influential_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.13481,targeted,arxiv:2512.13481,,neuralFOMO: Can LLMs Handle Being Second Best? Measuring Envy-Like Preferences in Multi-Agent Settings,neuralFOMO: Can LLMs Handle Being Second Best? Measuring Envy-Like Preferences in Multi-Agent Settings,2025-12-15,2025,arXiv.org,,2512.13481,https://www.semanticscholar.org/paper/aa1a338eef289064e9da682df2cc3cdae1a1ad29,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2512.13481,yes
targeted:arxiv:2512.15790,targeted,arxiv:2512.15790,,Bilevel Optimization for Covert Memory Tampering in Heterogeneous Multi-Agent Architectures (XAMT),Bilevel Optimization for Covert Memory Tampering in Heterogeneous Multi-Agent Architectures (XAMT),2025-12-15,2025,arXiv.org,,2512.15790,https://www.semanticscholar.org/paper/70cd90cced3961de1da624f6bcc0ac6b5bfc070b,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,exclude,structured-exclude:sharma2025xamt,yes
targeted:arxiv:2512.16167,targeted,arxiv:2512.16167,,Ev-Trust: An Evolutionarily Stable Trust Mechanism for Decentralized LLM-Based Multi-Agent Service Economies,Ev-Trust: An Evolutionarily Stable Trust Mechanism for Decentralized LLM-Based Multi-Agent Service Economies,2025-12-18,2025,,,2512.16167,https://www.semanticscholar.org/paper/2fc472d64713f1453c905d90788d86998d766f5b,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.16279,targeted,arxiv:2512.16279,,QuadSentinel: Sequent Safety for Machine-Checkable Control in Multi-agent Systems,QuadSentinel: Sequent Safety for Machine-Checkable Control in Multi-agent Systems,2025-12-18,2025,arXiv.org,,2512.16279,https://www.semanticscholar.org/paper/6e9b992946fbc6c608fe7b45ddeab9ed83ae6e5d,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.17913,targeted,arxiv:2512.17913,,Byzantine Fault-Tolerant Multi-Agent System for Healthcare: A Gossip Protocol Approach to Secure Medical Message Propagation,Byzantine Fault-Tolerant Multi-Agent System for Healthcare: A Gossip Protocol Approach to Secure Medical Message Propagation,2025-11-27,2025,arXiv.org,,2512.17913,https://www.semanticscholar.org/paper/2b5da79e48605a84031c6ec1c1e741bfc62d264d,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.20184,targeted,arxiv:2512.20184,,Reaching Agreement Among Reasoning LLM Agents,Reaching Agreement Among Reasoning LLM Agents,2025-12-23,2025,arXiv.org,,2512.20184,https://www.semanticscholar.org/paper/291bdc4664fd700522da376d4297ad5677319ffa,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2512.20184,yes
targeted:arxiv:2512.20973,targeted,arxiv:2512.20973,,DAO-Agent: Zero Knowledge-Verified Incentives for Decentralized Multi-Agent Coordination,DAO-Agent: Zero Knowledge-Verified Incentives for Decentralized Multi-Agent Coordination,2025-12-24,2025,arXiv.org,,2512.20973,https://www.semanticscholar.org/paper/0b4fe767a365cc38015ecd935b3009b76af098dc,defense,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,manual-corpus-classification:2026-08-21,no
targeted:arxiv:2512.21352,targeted,arxiv:2512.21352,,Multi-Agent LLM Committees for Autonomous Software Beta Testing,Multi-Agent LLM Committees for Autonomous Software Beta Testing,2025-12-21,2025,arXiv.org,,2512.21352,https://www.semanticscholar.org/paper/55c56eea40bf31e8b87cc12c34daa64a9cf04015,,,,,include-primary-interaction-security,broad_scope_included,emerging_non_peer,Frozen broad-screen inclusion.,corpus/sets/02_broad_included/broad_included.csv,60,primary,search:arxiv:2512.21352,yes
