record_id,title,publication_date,screened_venue,canonical_venue,doi,canonical_doi,arxiv_id,scope_decision,publication_status,venue_type,publication_evidence_type,publication_evidence_url,publication_override,semantic_scholar_id,semantic_scholar_title_match,citations_semantic_scholar,citation_snapshot_date,peer_first_stratum
arxiv:2605.10614,PRISM: Generation-Time Detection and Mitigation of Secret Leakage in Multi-Agent LLM Pipelines,2026-05-11,arXiv.org,arXiv.org,10.48550/arxiv.2605.10614,10.48550/arXiv.2605.10614,2605.10614,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/fae8ae937c449cb0a368c7131b12b3e88ac16127,no,fae8ae937c449cb0a368c7131b12b3e88ac16127,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.11514,FlowSteer: Prompt-Only Workflow Steering Exposes Planning-Time Vulnerabilities in Multi-Agent LLM Systems,2026-05-12,arXiv.org,arXiv.org,10.48550/arxiv.2605.11514,arxiv:2605.11514,2605.11514,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/c6099b49fe6cfff58a4688eedf107f3ed0490699,no,c6099b49fe6cfff58a4688eedf107f3ed0490699,yes,4,2026-08-06,emerging_non_peer
arxiv:2605.12240,No Action Without a NOD: A Heterogeneous Multi-Agent Architecture for Reliable Service Agents,2026-05-12,arXiv.org,arXiv.org,10.48550/arxiv.2605.12240,arxiv:2605.12240,2605.12240,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/36084cb024fea0e9848e6b8ecf499bc00e534493,no,36084cb024fea0e9848e6b8ecf499bc00e534493,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.12532,AgenticAITA: A Proof-Of-Concept About Deliberative Multi-Agent Reasoning for Autonomous Trading Systems,2026-05-01,arXiv.org,arXiv.org,10.48550/arxiv.2605.12532,arxiv:2605.12532,2605.12532,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/1666d315f07996528c02e1eef649f112c70ee5b7,no,1666d315f07996528c02e1eef649f112c70ee5b7,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.12943,Reinforced Collaboration in Multi-Agent Flow Networks,2026-05-13,arXiv.org,arXiv.org,10.48550/arxiv.2605.12943,arxiv:2605.12943,2605.12943,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/60885a772866ed90038a0432c91a4f6d511e9230,no,60885a772866ed90038a0432c91a4f6d511e9230,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.12991,Not Just RLHF: Why Alignment Alone Won't Fix Multi-Agent Sycophancy,2026-05-13,arXiv.org,arXiv.org,10.48550/arxiv.2605.12991,arxiv:2605.12991,2605.12991,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/16bbb3289088d61f8e2c7e72e526dc33aeb5044c,no,16bbb3289088d61f8e2c7e72e526dc33aeb5044c,yes,2,2026-08-06,emerging_non_peer
arxiv:2605.13851,Invisible Orchestrators Suppress Protective Behavior and Dissociate Power-Holders: Safety Risks in Multi-Agent LLM Systems,2026-03-17,arXiv (Cornell University),arXiv.org,10.48550/arxiv.2605.13851,arxiv:2605.13851,2605.13851,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/58e4bbf636d37fd5c5a1afd2e80294e6f91dab90,no,58e4bbf636d37fd5c5a1afd2e80294e6f91dab90,yes,1,2026-08-06,emerging_non_peer
arxiv:2605.14271,Auditing Agent Harness Safety,2026-05-14,arXiv.org,arXiv.org,10.48550/arxiv.2605.14271,arxiv:2605.14271,2605.14271,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/7d89c6d4c6b401f4d8e6e9759f25b3578e206e0f,no,7d89c6d4c6b401f4d8e6e9759f25b3578e206e0f,yes,1,2026-08-06,emerging_non_peer
arxiv:2605.16346,PropGuard: Safeguarding LLM-MAS via Propagation-Aware Exploration and Remediation,2026-05-08,arXiv.org,arXiv.org,10.48550/arxiv.2605.16346,arxiv:2605.16346,2605.16346,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/ffd5b662160cd415cd045b664872fe5b7812f0ce,no,ffd5b662160cd415cd045b664872fe5b7812f0ce,yes,1,2026-08-06,emerging_non_peer
arxiv:2605.16746,State Contamination in Memory-Augmented LLM Agents,2026-05-16,arXiv.org,arXiv.org,10.48550/arxiv.2605.16746,arxiv:2605.16746,2605.16746,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/2d065df525f7619bc44fe5fdf385e1ea9714b822,no,2d065df525f7619bc44fe5fdf385e1ea9714b822,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.16821,"Multi-Paradigm Agent Interaction in Practice:A Systematic Analysis of Generator-Evaluator, ReAct Loop,and Adversarial Evaluation in the buddyMe Framework",2026-05-16,arXiv (Cornell University),arXiv.org,10.48550/arxiv.2605.16821,arxiv:2605.16821,2605.16821,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/5ef88ac24c977005b406dfd632fe674d8a5e6e74,no,5ef88ac24c977005b406dfd632fe674d8a5e6e74,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.17076,S-Bus: Automatic Read-Set Reconstruction for Multi-Agent LLM State Coordination,2026-05-16,arXiv.org,arXiv.org,10.48550/arxiv.2605.17076,arxiv:2605.17076,2605.17076,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/7639b3f10770cc293e6af1a3c691b4c662c00daf,no,7639b3f10770cc293e6af1a3c691b4c662c00daf,yes,4,2026-08-06,emerging_non_peer
arxiv:2605.17480,The Capability Paradox: How Smarter Auditors Make Multi-Agent Systems Less Secure,2026-05-17,arXiv.org,arXiv.org,10.48550/arxiv.2605.17480,arxiv:2605.17480,2605.17480,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/2e5a9e42518553589f1574f5c6c6e5d34f28627c,no,2e5a9e42518553589f1574f5c6c6e5d34f28627c,yes,1,2026-08-06,emerging_non_peer
arxiv:2605.19240,CASPIAN: Online Detection and Attribution of Cascade Attacks in LLM Multi-Agent Systems via Cross-Channel Causal Monitoring,2026-05-19,arXiv.org,arXiv.org,10.48550/arxiv.2605.19240,arxiv:2605.19240,2605.19240,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/dd7c0938f68765869f0e61ee363e7ed36a873eba,no,dd7c0938f68765869f0e61ee363e7ed36a873eba,yes,2,2026-08-06,emerging_non_peer
arxiv:2605.20548,What Do Agents Communicate? Characterizing Information Exchange in Multi-Agent Systems,2026-05-19,arXiv.org,arXiv.org,10.48550/arxiv.2605.20548,arxiv:2605.20548,2605.20548,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/97ae2ef1f6ce3fc225bee091264564735ef07cac,no,97ae2ef1f6ce3fc225bee091264564735ef07cac,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.22001,Blind Spots in the Guard: How Domain-Camouflaged Injection Attacks Evade Detection in Multi-Agent LLM Systems,2026-05-21,arXiv (Cornell University),arXiv.org,10.48550/arxiv.2605.22001,arxiv:2605.22001,2605.22001,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/d623578c650d7d6442398dd7e2683caeaa91ac22,no,d623578c650d7d6442398dd7e2683caeaa91ac22,yes,2,2026-08-06,emerging_non_peer
arxiv:2605.22786,LCGuard: Latent Communication Guard for Safe KV Sharing in Multi-Agent Systems,2026-05-21,arXiv.org,arXiv.org,10.48550/arxiv.2605.22786,arxiv:2605.22786,2605.22786,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/8a01248caa80174984a6e123597143030286fef7,no,8a01248caa80174984a6e123597143030286fef7,yes,2,2026-08-06,emerging_non_peer
arxiv:2605.25188,"DarkForest: Less Talk, Higher Accuracy for Multi-Agent LLMs",2026-05-24,arXiv (Cornell University),arXiv.org,10.48550/arxiv.2605.25188,arxiv:2605.25188,2605.25188,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/3a83512c76d548d164e52f57941b1a85fd919098,no,3a83512c76d548d164e52f57941b1a85fd919098,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.27489,HARP: Measuring Harm Amplification in Multi-Agent LLM Systems,2026-05-26,arXiv.org,arXiv.org,10.48550/arxiv.2605.27489,10.48550/arXiv.2605.27489,2605.27489,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/9579646214346f2b8023dda4b1bb6f39dc9c62fb,no,9579646214346f2b8023dda4b1bb6f39dc9c62fb,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.27593,Voluntary Collusion with Secret Tools in Competing LLM Agents,2026-05-26,arXiv.org,arXiv.org,10.48550/arxiv.2605.27593,arxiv:2605.27593,2605.27593,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/8f19eda16a5d504b34e6d6fb60559dcaad820454,no,8f19eda16a5d504b34e6d6fb60559dcaad820454,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.27766,Got a Secret? LLM Agents Can't Keep It: Evaluating Privacy in Multi-Agent Systems,2026-05-26,arXiv.org,arXiv.org,10.48550/arxiv.2605.27766,arxiv:2605.27766,2605.27766,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/7873dd8f8812705d34465e5b4ab190346434f1bc,no,7873dd8f8812705d34465e5b4ab190346434f1bc,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.28104,Defending LLM-based Multi-Agent Systems Against Cooperative Attacks with Sentence-Level Rectification,2026-05-27,arXiv.org,arXiv.org,10.48550/arxiv.2605.28104,arxiv:2605.28104,2605.28104,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/e5f815f53add2d3ac3b2305b68628f91b8f327a9,no,e5f815f53add2d3ac3b2305b68628f91b8f327a9,yes,1,2026-08-06,emerging_non_peer
arxiv:2605.30042,Learning to Choose: An Empowerment-Guided Multi-Agent System with semantic communication for Adaptive Method Selection,2026-05-28,arXiv.org,arXiv.org,10.48550/arxiv.2605.30042,arxiv:2605.30042,2605.30042,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/f58631c5c6dee9578f7061faf12ca3d241d2fbdb,no,f58631c5c6dee9578f7061faf12ca3d241d2fbdb,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.30391,Social Reasoning in Machines: Investigating Collective Truth-Seeking Dynamics in Large Language Model Debate,2026-05-28,arXiv.org,arXiv.org,10.48550/arxiv.2605.30391,arxiv:2605.30391,2605.30391,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/58bfed6a86fc28c2c370712e803a47f1648a40c6,no,58bfed6a86fc28c2c370712e803a47f1648a40c6,yes,0,2026-08-06,emerging_non_peer
arxiv:2605.30802,Design and Evaluation of Multi-Agent AI Oracle Systems for Prediction Market Resolution,2026-05-29,arXiv.org,arXiv.org,10.48550/arxiv.2605.30802,arxiv:2605.30802,2605.30802,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/c99d3552fb496e610222a79a691d7ba7ba1d61e6,no,c99d3552fb496e610222a79a691d7ba7ba1d61e6,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.00405,From Talking Words to Sharing Thoughts: Scalable Multi-LLM Aggregation via Structured Message Passing,2026-05-29,,,10.48550/arxiv.2606.00405,arxiv:2606.00405,2606.00405,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/261f740a0cedc0a7712ac9439e2cc64b1292306b,no,261f740a0cedc0a7712ac9439e2cc64b1292306b,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.01490,LLM Consortium for Software Design Refinement: A Controlled Experiment on Multi-Agent Collaboration Topologies,2026-05-31,,,10.48550/arxiv.2606.01490,arxiv:2606.01490,2606.01490,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/ecbafcfd2d4dba70d72d7deb5e27b7241b8a647b,no,ecbafcfd2d4dba70d72d7deb5e27b7241b8a647b,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.02282,POIROT: Interrogating Agents for Failure Detection in Multi-Agent Systems,2026-06-01,,,10.48550/arxiv.2606.02282,arxiv:2606.02282,2606.02282,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/011b2c8accc0a2720eb735cd83f511438038d1f7,no,011b2c8accc0a2720eb735cd83f511438038d1f7,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.07790,Byzantine Cheap Talk: Adversarial Resilience and Topology Effects in LLM Coordination Games,2026-06-05,arXiv (Cornell University),arXiv (Cornell University),10.48550/arxiv.2606.07790,arxiv:2606.07790,2606.07790,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/1993dd73996dafdb4d66396646936c9da6a47f99,no,1993dd73996dafdb4d66396646936c9da6a47f99,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.07937,Hallucination Cascade: Analyzing Error Propagation in Multi-Agent LLM Systems,2026-06-06,,,,arxiv:2606.07937,2606.07937,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/16f8d622f264222e00d08f34a72b9832b617a05f,no,16f8d622f264222e00d08f34a72b9832b617a05f,yes,2,2026-08-06,emerging_non_peer
arxiv:2606.07940,SGTO-MAS: Secure Gorilla Troops Optimization for Multi-Agent LLM Systems,2026-06-06,,,10.48550/arxiv.2606.07940,arxiv:2606.07940,2606.07940,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/b3d377158d19906b9f88b33e037f00609b674840,no,b3d377158d19906b9f88b33e037f00609b674840,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.07941,Collective Hallucination in Multi-Agent LLMs:Modeling and Defense,2026-06-06,,,10.48550/arxiv.2606.07941,arxiv:2606.07941,2606.07941,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/fbbcdb26636386d148008ceaedb2ec224ca476f8,no,fbbcdb26636386d148008ceaedb2ec224ca476f8,yes,2,2026-08-06,emerging_non_peer
arxiv:2606.08457,The Consistency Illusion: How Multi-Agent Debate Hides Reasoning Misalignment,2026-06-07,,,,arxiv:2606.08457,2606.08457,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/6239a1990fa573468e299ee1682fc3b6ad903265,no,6239a1990fa573468e299ee1682fc3b6ad903265,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.09084,Context-Fractured Decomposition Attacks on Tool-Using LLM Agents: Exploiting Artifact Provenance Gaps,2026-06-08,arXiv (Cornell University),arXiv (Cornell University),10.48550/arxiv.2606.09084,arxiv:2606.09084,2606.09084,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/b7a9e923eec432c8a9cdb8b7ad684e7fa33885c8,no,b7a9e923eec432c8a9cdb8b7ad684e7fa33885c8,yes,1,2026-08-06,emerging_non_peer
arxiv:2606.09800,FASE: Fast Adaptive Semantic Entropy for Code Quality,2026-06-08,,,,arxiv:2606.09800,2606.09800,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/6fec476666ced03237e75b626ce222a126c4f814,no,6fec476666ced03237e75b626ce222a126c4f814,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.10322,Game-Theoretic Multi-Agent Control for Robust Contextual Reasoning in LLMs,2026-06-09,,,10.48550/arxiv.2606.10322,arxiv:2606.10322,2606.10322,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/03ebfea35124ed27f7f954332794209a96fff7c5,no,03ebfea35124ed27f7f954332794209a96fff7c5,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.12474,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,2026-06-10,,,10.48550/arxiv.2606.12474,10.48550/arXiv.2606.12474,2606.12474,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/a96d1118b026d24af509a0e6ecd47b710bf0f138,no,a96d1118b026d24af509a0e6ecd47b710bf0f138,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.12709,"Smarter Saboteurs, Better Fixers: Scaling&Security in Linear Multi-Agent Workflows",2026-06-10,,,,arxiv:2606.12709,2606.12709,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/9efbf2acb974342145797cb766c63de8b7746591,no,9efbf2acb974342145797cb766c63de8b7746591,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.14517,From Shield to Target: Denial-of-Service Attacks on LLM-Based Agent Guardrails,2026-06-12,,,10.48550/arxiv.2606.14517,10.48550/arXiv.2606.14517,2606.14517,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/396517eb4ba3cb0eb6afe8aa02cde9b121699c02,no,396517eb4ba3cb0eb6afe8aa02cde9b121699c02,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.15008,Security Engineering of OpenClaw: Analyzing Attack Surface Expansion and Trust-Boundary Violations,2026-06-12,,,,arxiv:2606.15008,2606.15008,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/2aa4edab94935dd6a1bc2c0cb96923d1762fca88,no,2aa4edab94935dd6a1bc2c0cb96923d1762fca88,yes,1,2026-08-06,emerging_non_peer
arxiv:2606.15024,Resilient Consensus in Agentic AI,2026-06-12,,,,arxiv:2606.15024,2606.15024,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/3bdee2cf02cd967e37f6523f8cbc31518e198c69,no,3bdee2cf02cd967e37f6523f8cbc31518e198c69,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.16047,From Argument Components to Graphs: A Multi-Agent Debate with Confidence Gating for Argument Relations,2026-06-14,,,10.48550/arxiv.2606.16047,arxiv:2606.16047,2606.16047,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/0a94c4b6368a5571be651409b8a72057f70cc081,no,0a94c4b6368a5571be651409b8a72057f70cc081,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.16307,State-Grounded Multi-Agent Synthetic Data Generation for Tool-Augmented LLMs,2026-06-15,arXiv (Cornell University),arXiv (Cornell University),10.48550/arxiv.2606.16307,arxiv:2606.16307,2606.16307,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/977268835cc7280e7a57374770b9e1202ad026bb,no,977268835cc7280e7a57374770b9e1202ad026bb,yes,2,2026-08-06,emerging_non_peer
arxiv:2606.16710,Misinformation Propagation in Benign Multi-Agent Systems,2026-06-15,,,,arxiv:2606.16710,2606.16710,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/018d056316422c0ffe9f61aa4f40392d3bba3dea,no,018d056316422c0ffe9f61aa4f40392d3bba3dea,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.17092,Securing Multi-Agent GIS Systems: Risk Evaluation and Prompt Hardening Optimization,2026-06-13,,,,arxiv:2606.17092,2606.17092,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/e9c2b49bab41e45185dcb79b63cbfbe29c4a540d,no,e9c2b49bab41e45185dcb79b63cbfbe29c4a540d,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.17368,"Distributed General-Purpose Agent Networks: Architecture, Key Mechanisms, and Prototypes",2026-06-15,,,,arxiv:2606.17368,2606.17368,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/0d8fc4c0580db3a5e9c07dbaf35f6bec714073e7,no,0d8fc4c0580db3a5e9c07dbaf35f6bec714073e7,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.18068,Agentic AI-based Framework for Mitigating Premature Diagnostic Handoff and Silent Hallucination in Healthcare Applications,2026-06-16,,,,arxiv:2606.18068,2606.18068,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/c98b17e1447e8d06be3445d96ec10eafee312b66,no,c98b17e1447e8d06be3445d96ec10eafee312b66,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.19356,Trustworthy Multi-Agent Systems: Mitigating Semantic Drift with the Argent Signaling Protocol,2026-05-14,,,,arxiv:2606.19356,2606.19356,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/6d3f53e031f98354b0c05da6eda29a6bd88a27c8,no,6d3f53e031f98354b0c05da6eda29a6bd88a27c8,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.19382,DynAMO:Dynamic Asset Management Orchestration via Topological Multi-Agent Scheduling,2026-06-14,,,,arxiv:2606.19382,2606.19382,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/31b7a7ad545b2304c9eb5f4b1fae3303c5b1aacd,no,31b7a7ad545b2304c9eb5f4b1fae3303c5b1aacd,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.20493,Contagion Networks: Evaluator Preference Propagation in Multi-Agent LLM Systems,2026-06-18,,,10.48550/arxiv.2606.20493,arxiv:2606.20493,2606.20493,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/dc1967a00433bdbbfba18edc38573a790b8aebc6,no,dc1967a00433bdbbfba18edc38573a790b8aebc6,yes,1,2026-08-06,emerging_non_peer
arxiv:2606.21445,AutoRAS: Learning Robust Agentic Systems with Primitive Representations,2026-06-19,,,,arxiv:2606.21445,2606.21445,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/64dc8ca935753a7b91a89debd9cb929be2b1829e,no,64dc8ca935753a7b91a89debd9cb929be2b1829e,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.22337,Theorist Toolbox: Tools for Agent Based LLM-assisted economic theory Research,2026-06-21,,,10.48550/arxiv.2606.22337,arxiv:2606.22337,2606.22337,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/6cb700ca3c9cc98da2d289246f8657a0141e6256,no,6cb700ca3c9cc98da2d289246f8657a0141e6256,yes,1,2026-08-06,emerging_non_peer
arxiv:2606.27443,When Does Personality Composition Matter for Multi-Agent LLM Teams?,2026-06-25,,,10.48550/arxiv.2606.27443,arxiv:2606.27443,2606.27443,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/2fc8b21262f740d1b92fd48d59742e05f391ad1e,no,2fc8b21262f740d1b92fd48d59742e05f391ad1e,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.28425,Tool Use Enables Undetectable Steganography in Multi-Agent LLM Systems,2026-06-25,,,10.48550/arxiv.2606.28425,arxiv:2606.28425,2606.28425,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/2161b346c43c37adbcd2940b2f6bfe5d873477db,no,2161b346c43c37adbcd2940b2f6bfe5d873477db,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.28456,Is Lying an Emergent Behaviour in LLMs? Evidence from Gaslighting AI agents in a Sustainability Game,2026-06-26,arXiv (Cornell University),arXiv (Cornell University),10.48550/arxiv.2606.28456,arxiv:2606.28456,2606.28456,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/cdf7e2d40e043c335b51044a72c8ef0089f195c8,no,cdf7e2d40e043c335b51044a72c8ef0089f195c8,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.28958,When Latent Agents Lie: KV-Cache Integrity in Multi-Agent LLM Collaboration,2026-06-27,,,10.48550/arxiv.2606.28958,arxiv:2606.28958,2606.28958,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/65f0ad12bf4e29ac881d2de523470caae77e6678,no,65f0ad12bf4e29ac881d2de523470caae77e6678,yes,2,2026-08-06,emerging_non_peer
arxiv:2606.29270,Minority Sentinel: When to Overturn Majority Voting in Multi-Agent LLM Debates,2026-06-28,,,10.48550/arxiv.2606.29270,arxiv:2606.29270,2606.29270,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/ca3b49e332c007ba41cac064f5daa080f66b3cb8,no,ca3b49e332c007ba41cac064f5daa080f66b3cb8,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.29654,Budgeted Act-or-Defer Multi-Agent LLM Deliberation with Local Reliability Bounds,2026-06-28,,,10.48550/arxiv.2606.29654,arxiv:2606.29654,2606.29654,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/bd53651ff40459a12caa9de9049e6dbe19c8a586,no,bd53651ff40459a12caa9de9049e6dbe19c8a586,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.30555,Linguistic Firewall: Geometry as Defense in Multi-Agent Systems Routing,2026-06-29,arXiv (Cornell University),arXiv (Cornell University),10.48550/arxiv.2606.30555,arxiv:2606.30555,2606.30555,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/a4bcae17ba83b1559d62720cf450fd65c1bc9597,no,a4bcae17ba83b1559d62720cf450fd65c1bc9597,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.30602,MESA: Prioritizing Vulnerable Communication Channels for Securing Multi-Agent Systems,2026-06-29,,,,arxiv:2606.30602,2606.30602,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/c4d062571426768628580ab820b3de4772be413e,no,c4d062571426768628580ab820b3de4772be413e,yes,0,2026-08-06,emerging_non_peer
arxiv:2606.30877,A Systematic Approach to Multi-Agent AI from Advanced Regulatory Control Theory: Safe and Auditable LLM Operator Agents for Process Control,2026-06-29,,,10.48550/arxiv.2606.30877,arxiv:2606.30877,2606.30877,include-primary-interaction-security,non_peer_or_unverified,,no_archival_peer_evidence,https://www.semanticscholar.org/paper/2df5c2fb5801820ae29a8e0f4c909920e54fe876,no,2df5c2fb5801820ae29a8e0f4c909920e54fe876,yes,3,2026-08-06,emerging_non_peer
doi:10.1007/978-3-032-16092-8_28,Prompt Infection: LLM-to-LLM Prompt Injection within Multi-Agent Systems,2024-10-09,arXiv.org,ESORICS 2025 International Workshops,10.1007/978-3-032-16092-8_28,10.1007/978-3-032-16092-8_28,2410.07283,include-primary-interaction-security,peer_reviewed,conference,dblp_non_corr_record,https://dblp.org/rec/conf/esorics/LeeTM25,no,ce263ff9b14c813dd2004bd2d437c176f9d01a1f,yes,0,2026-08-06,peer_reviewed_conference
