work_key,title,evidence_set,dominant_contribution,final_verdict,recommendation,final_reason,source_checked,primary_url,doi,arxiv_id,paper_path
supp_cooperation_competition_and_maliciousness_llm_stakeholders_interactive_negotiati,"Cooperation, Competition, and Maliciousness: LLM-Stakeholders Interactive Negotiation",set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://proceedings.neurips.cc/paper_files/paper/2024/hash/9d37cda93f0575e0ca39910b14f5f7dd-Abstract-Datasets_and_Benchmarks_Track.html,10.52202/079017-2658,2309.17234,papers/evaluations/neurips/2024_abdelnabi_cooperation_competition_and_maliciousness_llm_st.md
juneja2025magpie,MAGPIE: A Benchmark for Multi-Agent Contextual Privacy Evaluation,set1_core,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://nips.cc/virtual/2025/workshop/127834,,2506.20737,papers/evaluations/neurips_workshop/2025_juneja_magpie.md
doi:10.5281/zenodo.18902320,Algorithmic Cowardice: Cognitive Dissonance and Moral Conformity in Multi-Agent LLM Interactions,set2_emerging,evaluation,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://zenodo.org/records/18902321,10.5281/zenodo.18902320,,papers/evaluations/zenodo/2026_yankeloviz_algorithmic_cowardice.md
doi:10.5281/zenodo.20032071,LLM Drift Experiment: A Framework for Quantifying Behavioral Decay in Adversarial Multi-Agent Simulations,set2_emerging,evaluation,UNCERTAIN_DISCUSS,lean_remove_source,Repeated exact-title and DOI searches did not recover a verifiable primary source for LLM Drift Experiment. The current record therefore fails the source-evidence gate even if its claimed experiment would otherwise be relevant.,yes_source_pass_or_repeated_source_search,,10.5281/zenodo.20032071,,papers/evaluations/zenodo/2026_llm_drift_experiment_a_framework_for_quantifying_behavioral_decay_in_adv.md
arxiv:2511.08710,Convergence dynamics of Agent-to-Agent Interactions with Misaligned objectives,set2_emerging,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/0ff7e4b77af7cc7e8703b5fcd167124421b79199,,2511.08710,papers/general/arxiv/2025_convergence_dynamics_of_agent_to_agent_interactions_with_misaligned_obje.md
arxiv:2606.17368,"Distributed General-Purpose Agent Networks: Architecture, Key Mechanisms, and Prototypes",set2_emerging,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/0d8fc4c0580db3a5e9c07dbaf35f6bec714073e7,,2606.17368,papers/general/arxiv/2026_distributed_general_purpose_agent_networks_architecture_key_mechanisms_a.md
allegrini2025formalizing,Formalizing the Safety Security and Functional Properties of Agentic AI Systems,set2_emerging,general,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2510.14133,,2510.14133,papers/general/arxiv/2025_allegrini_formalizing_properties.md
arxiv:2604.17774,Prompt Optimization Enables Stable Algorithmic Collusion in LLM Agents,set2_emerging,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/48e61a54c7087017b172d413ddd865a6e52bcd6f,,2604.17774,papers/general/arxiv/2026_prompt_optimization_enables_stable_algorithmic_collusion_in_llm_agents.md
arxiv:2606.12709,"Smarter Saboteurs, Better Fixers: Scaling&Security in Linear Multi-Agent Workflows",set2_emerging,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/9efbf2acb974342145797cb766c63de8b7746591,,2606.12709,papers/general/arxiv/2026_smarter_saboteurs_better_fixers_scaling_security_in_linear_multi_agent_w.md
arxiv:2604.27132,TRUST: A Framework for Decentralized AI Service v.0.1,set2_emerging,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://www.semanticscholar.org/paper/8471f7c218f3d1231ca7e6725f0423ae5c46cf2f,,2604.27132,papers/general/arxiv/2026_trust_a_framework_for_decentralized_ai_service_v_0_1.md
arxiv:2509.11035,Free-MAD: Consensus-Free Multi-Agent Debate,set1_core,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://doi.org/10.18653/v1/2026.findings-acl.1600,10.18653/v1/2026.findings-acl.1600,2509.11035,papers/general/findings_acl/2025_free_mad_consensus_free_multi_agent_debate.md
arxiv:2410.02506,Cut the Crap: An Economical Communication Pipeline for LLM-based Multi-Agent Systems,set1_core,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,https://dblp.org/rec/conf/iclr/ZhangYLYWWCY025,,2410.02506,papers/general/iclr/2024_cut_the_crap_an_economical_communication_pipeline_for_llm_based_multi_ag.md
arxiv:2410.11782,G-Designer: Architecting Multi-agent Communication Topologies via Graph Neural Networks,set1_core,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,,2410.11782,papers/general/icml/2024_g_designer_architecting_multi_agent_communication_topologies_via_graph_n.md
doi:10.1609/aaai.v40i35.40231,MPAS: Breaking Sequential Constraints of Multi-Agent Communication Topologies via Individual-Epistemic Message Propagation,set1_core,general,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.1609/aaai.v40i35.40231,,papers/general/open_mind/2026_mpas_breaking_sequential_constraints_of_multi_agent_communication_topolo.md
naik2026omni_leak,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,set2_emerging,survey,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2602.13477,,2602.13477,papers/surveys/arxiv/2026_naik_omni_leak.md
raza2026trism,TRiSM for Agentic AI: A Review of Trust Risk and Security Management in LLM-based Agentic Multi-Agent Systems,set1_core,survey,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://doi.org/10.1016/j.aiopen.2026.02.006,10.1016/j.aiopen.2026.02.006,2506.04133,papers/surveys/journals_ai_open/2026_raza_trism.md
doi:10.59324/ejaset.2026.4(2).16,Orchestration and Verification of Agentic AI Systems: A Survey of Multi-Agent Collaboration and Safety,set1_core,survey,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.59324/ejaset.2026.4(2).16,,papers/surveys/journals_european_journal_of_applied_science_engineering_and_technolo/2026_orchestration_and_verification_of_agentic_ai_systems_a_survey_of_multi_a.md
doi:10.38124/ijisrt/26feb1090,Trustworthy Agentic AI: A Survey and Taxonomy of Secure Coordination and Hallucination Mitigation in Multi-Agent Large Language Model Systems,set1_core,survey,KEEP,keep,"Paper-level source/metadata review supports a security or privacy mechanism/evaluation that is tied to inter-agent communication, state, delegation, aggregation, topology, identity, collusion, malicious membership, or propagation; no boundary issue requiring author adjudication surfaced.",yes_source_or_official_metadata_pass,,10.38124/ijisrt/26feb1090,,papers/surveys/journals_international_journal_of_innovative_science_and_research_tec/2026_trustworthy_agentic_ai_a_survey_and_taxonomy_of_secure_coordination_and.md
doi:10.56726/irjmets98584,A Literature Survey on Privacy-Preserving Multi-Agent RAG Systems with an Intelligent Tag-Inference Routing System,set1_core,survey,UNCERTAIN_DISCUSS,lean_keep_if_source_confirmed,"The claimed survey topic is squarely privacy-preserving multi-agent RAG and author/public project pages corroborate the DOI and May 2026 publication, but an authoritative journal landing page or full survey text was not recovered in this pass. Scope is not the concern; source verification is.",yes_source_pass_or_repeated_source_search,,10.56726/irjmets98584,,papers/surveys/journals_international_research_journal_of_modernization_in_engineeri/2026_a_literature_survey_on_privacy_preserving_multi_agent_rag_systems_with_a.md
ko2026sevenchallenges,Seven Security Challenges in Cross-Domain Multi-Agent LLM Systems,set1_core,survey,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://doi.org/10.1038/s44387-026-00128-9,10.1038/s44387-026-00128-9,2505.23847,papers/surveys/journals_npj_artificial_intelligence/2026_ko_seven_challenges.md
doi:10.2139/ssrn.6734798,"Multi-Agent Orchestration: Coordination, Trust, and Cascading Failures",set2_emerging,survey,UNCERTAIN_DISCUSS,lean_move_related_work,"The SSRN primary source is verifiable, but its abstract explicitly synthesizes broad agentic-AI architectures, autonomy, tool invocation, memory, and multi-step trajectories. Multi-agent orchestration is a keyword/theme rather than the paper's exclusive unit of analysis, so it fits Related Work better than the strict MAS-security evidence corpus.",yes_source_pass_or_repeated_source_search,,10.2139/ssrn.6734798,,papers/surveys/ssrn/2026_multi_agent_orchestration_coordination_trust_and_cascading_failures.md
doi:10.1609/aaai.v40i37.40380,Whispering Agents: A Event-Driven Covert Communication Protocol for the Internet of Agents,set1_core,attack,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://ojs.aaai.org/index.php/AAAI/article/view/40380,10.1609/aaai.v40i37.40380,2508.02188,papers/attacks/aaai/2026_huang_whispering_agents.md
arxiv:2606.28425,Tool Use Enables Undetectable Steganography in Multi-Agent LLM Systems,set2_emerging,attack,KEEP,keep,"Existing detailed source review supports separately addressable LLM-backed agents, a material inter-agent relation, and a concrete adversarial/security/privacy property or security evaluation; this pass found no scope contradiction.",yes_existing_detailed_source_review,https://arxiv.org/abs/2606.28425,10.48550/arXiv.2606.28425,2606.28425,papers/attacks/arxiv/2026_rippin_tool_use_steganography.md
