work_key,title,evidence_set,year,venue,primary_url,interaction_interfaces,risk_or_property,interaction_dependence,scope_reason,evidence_basis,paper_section,decision_reason
arxiv:2606.07941,Collective Hallucination in Multi-Agent LLMs:Modeling and Defense,set2_emerging,2026,,https://www.semanticscholar.org/paper/fbbcdb26636386d148008ceaedb2ec224ca476f8,I2_communication_routing;I4_delegation_action;I5_aggregation_outcome,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=unclear; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
nakamura2026colosseum,Colosseum: Auditing Collusion in Cooperative Multi-Agent Systems,set2_emerging,2026,arXiv,https://arxiv.org/abs/2602.15198,I2_communication_routing;I4_delegation_action;I6_observation_defense,R2_collusion_coordination;R5_private_data_leakage,structurally_multi_agent,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=7. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=evaluation.
supp_star_cooperative_attacks_2026,Defending LLM-based Multi-Agent Systems Against Cooperative Attacks with Sentence-Level Rectification,set2_emerging,2026,arXiv,https://arxiv.org/abs/2605.28104,I2_communication_routing;I4_delegation_action,R3_collective_integrity,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=1. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2604.01151,Detecting Multi-Agent Collusion Through Multi-Agent Interpretability,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/ecb415dc6dd0b9220463ec79125db492f93cda81,I4_delegation_action;I6_observation_defense,R2_collusion_coordination,structurally_multi_agent,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=evaluation.
arxiv:2606.17368,"Distributed General-Purpose Agent Networks: Architecture, Key Mechanisms, and Prototypes",set2_emerging,2026,,https://www.semanticscholar.org/paper/0d8fc4c0580db3a5e9c07dbaf35f6bec714073e7,I1_boundary_admission;I2_communication_routing;I4_delegation_action,R1_propagation_persistence;R2_collusion_coordination,structurally_multi_agent,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=general. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=general.
arxiv:2603.15809,Don't Trust Stubborn Neighbors: A Security Framework for Agentic Networks,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/ad1aa41fe8a8a23fc016cfbe6d3b6004d14fffec,I2_communication_routing;I5_aggregation_outcome,R1_propagation_persistence;R3_collective_integrity,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2604.07911,Dynamic Attentional Context Scoping: Agent-Triggered Focus Sessions for Isolated Per-Agent Steering in Multi-Agent LLM Orchestration,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/edb684a9d47a023d2343c96c7278aaad3cc25c4a,I1_boundary_admission;I4_delegation_action,unspecified,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
supp_dynatrust_2026,DynaTrust: Defending Multi-Agent Systems Against Sleeper Agents via Dynamic Trust Graphs,set2_emerging,2026,arXiv,https://arxiv.org/abs/2603.15661,unspecified,R7_availability_cost,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=1. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2605.09278,EquiMem: Calibrating Shared Memory in Multi-Agent Debate via Game-Theoretic Equilibrium,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/1ad06ca131f6e83a0dc16cb42495dd29a98522ad,I1_boundary_admission;I3_state_memory;I5_aggregation_outcome,R3_collective_integrity,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2605.11514,FlowSteer: Prompt-Only Workflow Steering Exposes Planning-Time Vulnerabilities in Multi-Agent LLM Systems,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/c6099b49fe6cfff58a4688eedf107f3ed0490699,I1_boundary_admission;I2_communication_routing,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=attack.
arxiv:2604.07667,From Debate to Decision: Conformal Social Choice for Safe Multi-Agent Deliberation,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/26972d52713dd2bd50f7d74905c4341495af988f,I4_delegation_action;I5_aggregation_outcome,R3_collective_integrity,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2603.04474,From Spark to Fire: Modeling and Mitigating Error Cascades in LLM-Based Multi-Agent Collaboration,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/a293983bd48babd0f8fcd908e9f0e98932074ad8,I2_communication_routing;I5_aggregation_outcome,R1_propagation_persistence;R3_collective_integrity,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=9. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
lemercier2026gambit,GAMBIT: A Three-Mode Benchmark for Adversarial Robustness in Multi-Agent LLM Collectives,set2_emerging,2026,arXiv,https://arxiv.org/abs/2605.09027,,,,2026-08-18 source reconciliation established a material inter-agent security path: adaptive_imposter_degrades_collective_integrity_while_evading_detection.,abstract,,2026-08-18 benchmark reconciliation promoted this work into set2_emerging: adaptive_imposter_degrades_collective_integrity_while_evading_detection. 2026-08-21 named decision signoff by expiol confirmed membership and dominant contribution. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=evaluation.
arxiv:2606.10322,Game-Theoretic Multi-Agent Control for Robust Contextual Reasoning in LLMs,set2_emerging,2026,,https://www.semanticscholar.org/paper/03ebfea35124ed27f7f954332794209a96fff7c5,I2_communication_routing;I4_delegation_action,R1_propagation_persistence;R7_availability_cost,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
mateotorrejon2026gammaf,GAMMAF: A Common Framework for Graph-Based Anomaly Monitoring Benchmarking in LLM Multi-Agent Systems,set2_emerging,2026,arXiv,https://arxiv.org/abs/2604.24477,I2_communication_routing;I4_delegation_action;I5_aggregation_outcome;I6_observation_defense,R1_propagation_persistence;R3_collective_integrity,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=evaluation.
doi:10.5281/zenodo.19477187,"Governance Effectiveness in Distributed Multi-Agent LLM Systems: Confound Isolation, Diversity Erosion, and the Accidental Governance Effect",set2_emerging,2026,Zenodo (CERN European Organization for Nuclear Research),,I2_communication_routing;I6_observation_defense,R4_trajectory_goal_drift,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2606.24535,Governed Shared Memory for Multi-Agent LLM Systems,set2_emerging,2026,,,I1_boundary_admission;I3_state_memory;I4_delegation_action;I6_observation_defense,R1_propagation_persistence;R5_private_data_leakage;R6_authority_misuse;R7_availability_cost,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
rahman2026harp,HARP: Measuring Harm Amplification in Multi-Agent LLM Systems,set2_emerging,2026,arXiv,https://arxiv.org/abs/2605.27489,I2_communication_routing;I3_state_memory;I4_delegation_action,R1_propagation_persistence;R2_collusion_coordination;R7_availability_cost,structurally_multi_agent,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=evaluation.
arxiv:2601.14667,INFA-Guard: Mitigating Malicious Propagation via Infection-Aware Safeguarding in LLM-Based Multi-Agent Systems,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/3056e518d044a9d651a0e45311a1a921f3cf26d8,I2_communication_routing,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
sun2026insider,Insider Attacks in Multi-Agent LLM Consensus Systems,set2_emerging,2026,arXiv,https://arxiv.org/abs/2605.08268,I2_communication_routing;I4_delegation_action;I5_aggregation_outcome,R3_collective_integrity,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=attack.
arxiv_2601_11369,Institutional AI: Governing LLM Collusion in Multi-Agent Cournot Markets via Public Governance Graphs,set2_emerging,2026,arXiv,https://arxiv.org/abs/2601.11369,I4_delegation_action;I6_observation_defense,R2_collusion_coordination,structurally_multi_agent,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2603.28013,Kill-Chain Canaries: Stage-Level Tracking of Prompt Injection Across Attack Surfaces and Model Safety Tiers,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/502cb13c300a8f1075e921b391528b5507e58259,I2_communication_routing;I3_state_memory;I4_delegation_action,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=attack.
arxiv:2605.22786,LCGuard: Latent Communication Guard for Safe KV Sharing in Multi-Agent Systems,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/8a01248caa80174984a6e123597143030286fef7,I1_boundary_admission;I2_communication_routing;I3_state_memory,R1_propagation_persistence;R5_private_data_leakage,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=2. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2603.08852,LDP: An Identity-Aware Protocol for Multi-Agent LLM Systems,set2_emerging,2026,arXiv.org,,I2_communication_routing;I3_state_memory;I4_delegation_action,R1_propagation_persistence;R6_authority_misuse;R7_availability_cost,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2606.30555,Linguistic Firewall: Geometry as Defense in Multi-Agent Systems Routing,set2_emerging,2026,arXiv (Cornell University),https://www.semanticscholar.org/paper/a4bcae17ba83b1559d62720cf450fd65c1bc9597,I2_communication_routing;I4_delegation_action,unspecified,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
doi:10.5281/zenodo.20032071,LLM Drift Experiment: A Framework for Quantifying Behavioral Decay in Adversarial Multi-Agent Simulations,set2_emerging,2026,Zenodo (CERN European Organization for Nuclear Research),,I4_delegation_action;I5_aggregation_outcome,R3_collective_integrity;R4_trajectory_goal_drift,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=evaluation.
doi:10.2139/ssrn.7181662,MedAgentNet: Federated Multi-Agent AI for Privacy-Preserving Cross-Departmental Clinical Intelligence,set2_emerging,2026,SSRN Electronic Journal,,I4_delegation_action;I5_aggregation_outcome,R5_private_data_leakage,unclear,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
doi:10.5281/zenodo.19244877,Memetic Cascade Detection and Symbolic Immunity in Multi-Agent LLM Systems,set2_emerging,2026,Zenodo (CERN European Organization for Nuclear Research),,I6_observation_defense,R1_propagation_persistence;R4_trajectory_goal_drift,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2606.30602,MESA: Prioritizing Vulnerable Communication Channels for Securing Multi-Agent Systems,set2_emerging,2026,,https://www.semanticscholar.org/paper/c4d062571426768628580ab820b3de4772be413e,I2_communication_routing;I6_observation_defense,R3_collective_integrity,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
doi:10.2139/ssrn.6734798,"Multi-Agent Orchestration: Coordination, Trust, and Cascading Failures",set2_emerging,2026,SSRN Electronic Journal,,I3_state_memory;I4_delegation_action;I6_observation_defense,R4_trajectory_goal_drift;R6_authority_misuse,composition_induced,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=general. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=survey.
doi:10.2139/ssrn.7127218,"Nexus Protocol: A Cryptographically Secure, Zero-Latency Semantic Routing Engine for Multi-Agent Systems",set2_emerging,2026,SSRN Electronic Journal,,I2_communication_routing,R7_availability_cost,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2605.12240,No Action Without a NOD: A Heterogeneous Multi-Agent Architecture for Reliable Service Agents,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/36084cb024fea0e9848e6b8ecf499bc00e534493,I4_delegation_action;I6_observation_defense,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
naik2026omni_leak,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,set2_emerging,2026,arXiv,https://arxiv.org/abs/2602.13477,I4_delegation_action,R5_private_data_leakage;R6_authority_misuse,composition_induced,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=survey.
doi:10.5281/zenodo.19628588,Pratyahara: A Neural Tissue Defense Model for Detecting Compromised Agents in Multi-Agent Networks,set2_emerging,2026,Zenodo (CERN European Organization for Nuclear Research),,I1_boundary_admission;I2_communication_routing;I3_state_memory;I4_delegation_action;I5_aggregation_outcome,R2_collusion_coordination;R3_collective_integrity;R4_trajectory_goal_drift,structurally_multi_agent,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
tapwal2026prism,PRISM: Generation-Time Detection and Mitigation of Secret Leakage in Multi-Agent LLM Pipelines,set2_emerging,2026,arXiv,https://arxiv.org/abs/2605.10614,I4_delegation_action,R1_propagation_persistence;R5_private_data_leakage;R6_authority_misuse;R7_availability_cost,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2601.13186,"Prompt Injection Mitigation with Agentic AI, Nested Learning, and AI Sustainability via Semantic Caching",set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/f759d9e8f124b49d74005ed5d36c2202bddd0dd7,I3_state_memory;I6_observation_defense,R1_propagation_persistence;R7_availability_cost,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=2. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2604.17774,Prompt Optimization Enables Stable Algorithmic Collusion in LLM Agents,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/48e61a54c7087017b172d413ddd865a6e52bcd6f,I1_boundary_admission,R2_collusion_coordination,structurally_multi_agent,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=1. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=general.
arxiv:2605.16346,PropGuard: Safeguarding LLM-MAS via Propagation-Aware Exploration and Remediation,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/ffd5b662160cd415cd045b664872fe5b7812f0ce,I2_communication_routing;I3_state_memory;I4_delegation_action,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
doi:10.2139/ssrn.7067276,Robotic Environment Manipulation Agents (REMA): A Proactive Multi-Agent Framework for Robust,set2_emerging,2026,SSRN Electronic Journal,,I3_state_memory;I4_delegation_action;I6_observation_defense,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2605.09076,Robust Multi-Agent LLMs under Byzantine Faults,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/a946db88de13b1a6e394973c3ecb191f1dca11d2,I2_communication_routing;I4_delegation_action;I5_aggregation_outcome,R1_propagation_persistence;R3_collective_integrity,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
shi2026saiguard,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,set2_emerging,2026,arXiv,https://arxiv.org/abs/2606.12474,I2_communication_routing;I4_delegation_action,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2606.15008,Security Engineering of OpenClaw: Analyzing Attack Surface Expansion and Trust-Boundary Violations,set2_emerging,2026,,https://www.semanticscholar.org/paper/2aa4edab94935dd6a1bc2c0cb96923d1762fca88,I4_delegation_action;I5_aggregation_outcome,R1_propagation_persistence;R6_authority_misuse;R7_availability_cost,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=1. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=evaluation.
doi:10.5281/zenodo.20834834,Semantic Taint Propagation: Embedding-Based Semantic Flow Monitoring for Multi-Agent Large Language Model Systems,set2_emerging,2026,Zenodo (CERN European Organization for Nuclear Research),,I2_communication_routing;I4_delegation_action;I6_observation_defense,R1_propagation_persistence,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2604.02767,SentinelAgent: Intent-Verified Delegation Chains for Securing Federal Multi-Agent AI Systems,set2_emerging,2026,arXiv.org,,I4_delegation_action,R1_propagation_persistence;R6_authority_misuse,composition_induced,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=defense. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2606.07940,SGTO-MAS: Secure Gorilla Troops Optimization for Multi-Agent LLM Systems,set2_emerging,2026,,https://www.semanticscholar.org/paper/b3d377158d19906b9f88b33e037f00609b674840,I5_aggregation_outcome,R1_propagation_persistence;R3_collective_integrity,interaction_amplified,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,Passed MAS-security scope. Maturity: peer_reviewed=no; frozen_citations=0. Retained as an emerging direction because it has not yet met the Set 1 maturity rule. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=defense.
arxiv:2606.12709,"Smarter Saboteurs, Better Fixers: Scaling&Security in Linear Multi-Agent Workflows",set2_emerging,2026,,https://www.semanticscholar.org/paper/9efbf2acb974342145797cb766c63de8b7746591,I2_communication_routing;I4_delegation_action,unspecified,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=evaluation. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=general.
arxiv:2603.29846,SNEAK: Evaluating Strategic Communication and Information Leakage in Large Language Models,set2_emerging,2026,arXiv.org,https://www.semanticscholar.org/paper/795d225d056a74886b3b40c1b8596ee7dea8c3e4,I2_communication_routing;I4_delegation_action,R5_private_data_leakage,interaction_dependent_mechanism,"Source evidence identifies multiple LLM-backed agents, an inter-agent relation, and a security effect tied to that relation.",abstract,,2026-08-18 general-category adjudication retained this work in set2_emerging and assigned dominant_contribution=evaluation. 2026-08-21 named corpus classification signoff by expiol: retained in set2_emerging; dominant_contribution=evaluation.
