review_row,candidate_basis,record_id,title,publication_date,canonical_venue,publication_status,venue_type,citations,citation_snapshot_date,doi,arxiv_id,source_url,current_corpus_paper_id,current_corpus_primary_category,current_corpus_scope_relation,current_corpus_note_path,prior_source_review_status,prior_recommended_scope,prior_gate_decision,canonical_version_reviewed,full_text_read,gate_multiagent_boundary,gate_explicit_interaction,gate_direct_security_relevance,gate_interaction_dependence,gate_canonical_full_text_evidence,human_final_decision,human_primary_category,human_scope_relation,evidence_locations,decision_reason,reviewer,second_reviewer,review_date,adjudication_note,duplicate_of_record_id,human_signoff_complete
143,current_canonical_corpus,shi2026saiguard,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2606.12474,2606.12474,https://arxiv.org/abs/2606.12474,shi2026saiguard,defense,core_security,papers/defenses/arxiv/2026_shi_saiguard.md,agent_unverified,,,arXiv 2606.12474 v1,yes,yes,yes,yes,yes,yes,include,defense,core_security,"Secs. 3–4 (PDF pp. 3–7; framework figure); Sec. 5 (PDF pp. 8–11; attack, utility, and scalability results).","SAIGuard predicts the local and global state effect of a candidate inter-agent message before delivery and blocks harmful propagation. The protected collective integrity, malicious-member threat, topology, and counterfactual state simulation are all explicitly interaction-dependent.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
144,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.52202/079017-2336,Secret Collusion among AI Agents: Multi-Agent Deception via Steganography,2024-02-12,NeurIPS,peer_reviewed,conference,107,2026-08-06,10.52202/079017-2336,2402.07510,https://proceedings.neurips.cc/paper_files/paper/2024/hash/861f7dad098aec1c3560fb7add468d41-Abstract-Conference.html,motwani2024secret_collusion,attack,core_security,papers/attacks/neurips/2024_motwani_secret_collusion.md,source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,NeurIPS 2024 canonical proceedings version (DOI 10.52202/079017-2336),yes,yes,yes,yes,yes,yes,include,attack,core_security,"Abstract (PDF p. 1); Sec. 3.1 definition/threat model (approximately PDF p. 4); Sec. 4 monitored setting; Secs. 5–7 metrics, experiments, and mitigations.",Secret collusion requires communicating sender/receiver agents to coordinate through a hidden code while an overseer observes only overt traffic. The prohibited information transfer and oversight failure have no single-agent analogue.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
145,peer_reviewed_broad_inclusion,doi:10.1145/3795154.3795296,SecureGov-Agent: A Governance-Centric Multi-Agent Framework for Privacy-Preserving and Attack-Resilient LLM Agents,2025-12-29,Proceedings of the 2025 6th International Conference on Computer Science and Management Technology,peer_reviewed,conference,13,2026-08-06,10.1145/3795154.3795296,,https://doi.org/10.1145/3795154.3795296,,,,,not_source_reviewed,pending,pending_full_text_adjudication,"ICCSMT 2025 published ACM version (DOI 10.1145/3795154.3795296; published April 1, 2026)",yes,yes,yes,yes,yes,yes,include,defense,core_security,"Abstract/Introduction; Sec. 3 architecture, risk scoring, policy enforcement, and adversarial training (Figs. 1–2); Sec. 4 attack configurations/metrics; Sec. 5 results and ablations.","A dedicated Governance Agent mediates inter-agent messages and tool calls, scores content/privacy/behavioral risk, and enforces policies against backdoors, injection, leakage, tool misuse, and cross-agent attacks. The defense is explicitly system-level and interaction-aware.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
146,current_canonical_corpus,anbiaee2026protocols,Security Threat Modeling for Emerging AI-Agent Protocols: A Comparative Analysis of MCP A2A Agora and ANP,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2602.11327,2602.11327,https://arxiv.org/abs/2602.11327,anbiaee2026protocols,general,core_security,papers/general/arxiv/2026_anbiaee_protocol_threat_modeling.md,agent_unverified,,,arXiv 2602.11327 v2,yes,yes,yes,yes,yes,yes,include,general,core_security,"Method and protocol sections (PDF pp. 3–18); architecture/lifecycle and comparative threat tables for MCP, A2A, Agora, and ANP.","The paper directly threat-models identity, discovery, authentication, message integrity, delegation, and authorization across agent protocols. A2A, Agora, and ANP provide a genuine cross-agent boundary; MCP-only observations should be treated as security-relevant comparator evidence rather than used to support all MAS claims.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
147,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.1609/aaaiss.v9i1.42936,Semantic Intent Fragmentation: A Single-Shot Compositional Attack on Multi-Agent AI Pipelines,2026-04-08,AAAI Symposium Series,peer_reviewed,conference,,2026-08-06,10.1609/aaaiss.v9i1.42936,2604.08608,https://ojs.aaai.org/index.php/AAAI-SS/article/view/42936,ahad2026sif,attack,core_security,papers/attacks/aaai_symposium/2026_ahad_semantic_intent_fragmentation.md,assistant_source_reviewed_pending_author_signoff,security_relevant,contextual_not_strict_core,AAAI Symposium Series 2026 canonical metadata (DOI 10.1609/aaaiss.v9i1.42936; arXiv 2604.08608 technical copy),yes,unclear,no,yes,yes,yes,exclude,attack,security_relevant,Abstract/threat model; plan-generation and local-classifier setup; 14-scenario evaluation and plan-level defense results.,"SIF is a strong compositional security attack on an LLM orchestrator, but the reviewed implementation evaluates one orchestrator producing a plan plus subtask-level classifiers; it does not establish explicit interaction among separately addressable LLM agents. The compositional insight is highly relevant, but it fails the packet's strict MAS-boundary/interaction gate.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
148,non_peer_citations_gte_10,arxiv:2505.24201,SentinelAgent: Graph-based Anomaly Detection in Multi-Agent Systems,2025-05-30,arXiv.org,non_peer_or_unverified,,19,2026-08-06,arxiv:2505.24201,2505.24201,https://www.semanticscholar.org/paper/99296c88c1470c2f20cf34f2e9708eab4f34fa2c,,,,,agent_unverified,core_security,provisional_pass_author_signoff_required,arXiv 2505.24201 canonical preprint,yes,yes,yes,yes,yes,yes,include,defense,core_security,Abstract/Introduction; dynamic execution-graph model and node/edge/path anomaly definitions; attack-path formulation; email-assistant and Magentic-One case studies.,"SentinelAgent represents cross-agent messages, tool calls, control flow, and exploit paths in a dynamic graph and detects prompt injection, collusion, unsafe tools, and multi-point failures. The security logic specifically requires trace-level interaction structure.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
149,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.1145/3774904.3792462,SentinelNet: Safeguarding Multi-Agent Collaboration Through Credit-Based Dynamic Threat Detection,2025-10-17,The Web Conference,peer_reviewed,conference,6,2026-08-06,10.1145/3774904.3792462,2510.16219,https://doi.org/10.1145/3774904.3792462,feng2026sentinelnet,defense,core_security,papers/defenses/www/2026_feng_sentinelnet.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,WWW 2026 canonical ACM version (DOI 10.1145/3774904.3792462; arXiv author copy),yes,yes,yes,yes,yes,yes,include,defense,core_security,"Sec. 4 (PDF pp. 4–7; framework figure); Abstract/Sec. 5 (PDF pp. 1, 7–10; result tables).","SentinelNet trains local credit detectors and dynamically removes low-credit neighbors to contain malicious debate participants without a global monitor. Detection and containment are defined over peer histories, identities, and topology.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
150,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.1609/aaai.v40i44.41134,Shadows in the Code: Exploring the Risks and Defenses of LLM-based Multi-Agent Software Development Systems,2025-11-23,AAAI,peer_reviewed,conference,,2026-08-06,10.1609/aaai.v40i44.41134,2511.18467,https://ojs.aaai.org/index.php/AAAI/article/view/41134,wang2026shadows_code,attack,core_security,papers/attacks/aaai/2026_wang_shadows_code.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,AAAI 2026 canonical version (DOI 10.1609/aaai.v40i44.41134),yes,yes,yes,yes,yes,yes,include,attack,core_security,Methodology (PDF pp. 3–5; Fig. 2); experiment setup (PDF p. 5); attack/defense results (PDF pp. 6–8; Figs. 4–5).,IMBIA targets role-separated software-development agents and measures how malicious requirements or compromised design/code/test agents propagate through shared artifacts into executable malicious software. The paper also localizes defense effectiveness by workflow stage.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
151,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.48448/z843-da47,Social Dynamics as Critical Vulnerabilities that Undermine Objective Decision-Making in LLM Collectives,2026-06-03,ACL,peer_reviewed,conference,,2026-08-06,10.18653/v1/2026.acl-long.1756,2604.06091,https://aclanthology.org/2026.acl-long.1756/,ko2026social_dynamics,attack,security_relevant,papers/attacks/acl/2026_ko_social_dynamics.md,assistant_source_reviewed_pending_author_signoff,security_relevant,contextual_not_strict_core,ACL 2026 canonical version (DOI 10.18653/v1/2026.acl-long.1756),yes,yes,yes,yes,yes,yes,include,attack,core_security,§3 study design (PDF pp. 3–5); §§3–4 controlled coalition/expertise/length/rhetoric interventions (pp. 4–8); §5 results (pp. 8–15).,"Separately instantiated adversarial peers intentionally manipulate a representative agent through majority, claimed expertise, verbosity, and rhetoric. The protected endpoint is objective collective-decision integrity, and the effect is defined by the peer configuration and messages.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
152,current_canonical_corpus,hu2025responsibility,Stop Reducing Responsibility in LLM-Powered Multi-Agent Systems to Local Alignment,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2510.14008,2510.14008,https://arxiv.org/abs/2510.14008,hu2025responsibility,general,security_relevant,papers/general/arxiv/2025_hu_responsibility.md,agent_unverified,,,arXiv:2510.14008v2 full text,yes,yes,yes,no,yes,yes,exclude,general,security_relevant,Framework and discussion sections (PDF pp. 3–9); paper-wide conceptual argument; no controlled attack or security-control evaluation.,"The paper argues that responsibility, agreement, uncertainty, and security should be treated globally, but it is a governance/alignment position paper rather than a direct study of a security violation, defense, or security evaluation under a concrete threat model.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
153,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.18653/v1/2026.acl-long.1442,TAMAS: Benchmarking Adversarial Risks in Multi-Agent LLM Systems,2026-06-03,ACL,peer_reviewed,conference,,2026-08-06,10.18653/v1/2026.acl-long.1442,2511.05269,https://aclanthology.org/2026.acl-long.1442/,kavathekar2026tamas,evaluation,security_relevant,papers/evaluations/acl/2026_kavathekar_tamas.md,assistant_source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,ACL 2026 canonical version (DOI 10.18653/v1/2026.acl-long.1442),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,"Abstract; §5 and §5.1 (PDF pp. 6–7); Table 3; benchmark threat scenarios, interaction configurations, ASR/TSR/ERS definitions and result tables.","TAMAS directly benchmarks prompt injection, impersonation, information theft, malicious execution, and denial of service in centralized, decentralized, and sequential MAS configurations. Attack outcomes and effective robustness depend on orchestration and cross-agent/tool interaction.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
154,non_peer_citations_gte_10,arxiv:2601.11893,Taming Various Privilege Escalation in LLM-Based Agent Systems: A Mandatory Access Control Framework,2026-01-17,arXiv.org,non_peer_or_unverified,,37,2026-08-06,arxiv:2601.11893,2601.11893,https://www.semanticscholar.org/paper/f6a22a7b6c63c8002411e29ba9079f0a0bc5931a,,,,,agent_unverified,core_security,provisional_pass_author_signoff_required,arXiv:2601.11893 full text,yes,yes,yes,yes,yes,yes,include,defense,core_security,Abstract/Introduction; privilege and information-flow model; MAS confused-deputy/privilege-escalation cases; SEAgent MAC architecture and evaluation result tables.,"The paper models privileges across agents, tools, data, and delegated requests and evaluates a mandatory-access-control enforcement layer against cross-agent privilege escalation. The MAS-specific failures arise when one agent induces another, differently privileged agent to exercise authority.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
155,peer_reviewed_broad_inclusion,arxiv:2410.14596,Teaching Models to Balance Resisting and Accepting Persuasion,2024-10-18,North American Chapter of the Association for Computational Linguistics,peer_reviewed,conference,19,2026-08-06,arxiv:2410.14596,2410.14596,https://dblp.org/rec/conf/naacl/StengelEskinHB25,,,,,not_source_reviewed,pending,pending_full_text_adjudication,NAACL 2025 canonical version (DOI 10.18653/v1/2025.naacl-long.412; arXiv:2410.14596),yes,yes,yes,yes,no,yes,exclude,defense,security_relevant,Abstract; persuasion-balanced training method; recursive multi-agent dialogue-tree data generation; misinformation resistance and teammate-persuasion evaluations.,"The work directly addresses persuasion robustness, but multiple agents primarily generate training/evaluation dialogues for a model-level capability. The protected claim does not materially require a deployed multi-agent system boundary or interaction-dependent system failure.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
156,peer_reviewed_broad_inclusion,doi:10.18653/v1/2026.findings-acl.1348,The Adaptive Interrogator: Detecting Trojan LLMs in Multi-Agent Systems via Evolved Conversational Strategies,2026-01-01,FINDINGS ACL,peer_reviewed,conference,0,2026-08-06,10.18653/v1/2026.findings-acl.1348,,https://doi.org/10.18653/v1/2026.findings-acl.1348,,,,,not_source_reviewed,pending,pending_full_text_adjudication,Findings of ACL 2026 canonical version (DOI 10.18653/v1/2026.findings-acl.1348),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,Abstract/Introduction; Trojan third-party-agent threat model; multi-turn adaptive interrogation and evolved-strategy method; detection experiments and ablations.,The paper treats a third-party conversational agent as a potentially Trojaned peer and detects hidden malicious behavior by interacting with it over multiple turns. Both the threat and the evidence depend on agent-to-agent conversational probing rather than isolated static classification.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
157,current_canonical_corpus,lupinacci2025darkside,The Dark Side of LLMs: Agent-based Attack Vectors for System-level Compromise,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2507.06850,2507.06850,https://arxiv.org/abs/2507.06850,lupinacci2025darkside,attack,core_security,papers/attacks/arxiv/2025_lupinacci_dark_side.md,agent_unverified,,,arXiv:2507.06850v6 full text,yes,yes,yes,yes,yes,yes,include,attack,core_security,"Abstract; attack-surface comparison (PDF pp. 1, 5–6); Inter-Agent Trust Exploitation section and evaluation (pp. 5–6).","The MAS-specific condition sends a harmful tool request from a malicious peer to a separately addressable victim agent. The same objective is compared across user, RAG, and peer origins, directly exposing a cross-agent trust and authorization failure.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
158,peer_reviewed_broad_inclusion,doi:10.48448/bp60-8m40,The Subtle Art of Defection: Understanding Uncooperative Behaviors in LLM based Multi-Agent Systems,2025-11-19,Formal proceedings (10.48448 DOI),peer_reviewed,conference,,2026-08-06,10.48448/bp60-8m40,2511.15862,https://doi.org/10.48448/bp60-8m40,,,,,not_source_reviewed,pending,pending_full_text_adjudication,"Published formal proceedings version, DOI 10.48448/bp60-8m40; arXiv:2511.15862 full text",yes,yes,yes,yes,yes,yes,include,evaluation,core_security,Abstract; uncooperative-agent taxonomy and interactive resource-management setup; GovSim experiments; defection/collapse metrics and defense evaluations.,The study places self-interested or defecting members inside an interactive resource-allocation MAS and measures how their strategic behavior causes group-level collapse. The failure and tested mitigations are defined by repeated inter-agent cooperation and defection.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
159,non_peer_citations_gte_10,arxiv:2509.14284,The Sum Leaks More Than Its Parts: Compositional Privacy Risks and Mitigations in Multi-Agent Collaboration,2025-09-16,arXiv.org,non_peer_or_unverified,,15,2026-08-06,arxiv:2509.14284,2509.14284,https://www.semanticscholar.org/paper/de3e47373ae1acf84091398ff6a4eafb5b95d757,,,,,agent_unverified,core_security,provisional_pass_author_signoff_required,arXiv:2509.14284v1 full text,yes,yes,yes,yes,yes,yes,include,attack,core_security,Abstract; §2 threat model; §3 compositional-query protocol; 119-scenario evaluation; theory-of-mind and coordinated-defense result sections.,An adversarial agent composes individually limited disclosures obtained from multiple defender agents to infer a protected secret that no single response reveals. This is a direct cross-agent confidentiality failure whose success depends on distributed information and sequential interaction.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
160,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.1109/tcss.2026.3695070,The Trust Paradox in LLM-Based Multi-Agent Systems: When Collaboration Becomes a Security Vulnerability,2026-01-01,IEEE Transactions on Computational Social Systems,peer_reviewed,journal,,2026-08-06,10.1109/TCSS.2026.3695070,2510.18563,https://doi.org/10.1109/TCSS.2026.3695070,xu2026trust_paradox,attack,security_relevant,papers/attacks/journals_ieee_tcss/2026_xu_trust_paradox.md,assistant_source_reviewed_pending_author_signoff,security_relevant,contextual_not_strict_core,IEEE TCSS 2026 canonical metadata (DOI 10.1109/TCSS.2026.3695070); arXiv:2510.18563 full text,yes,yes,yes,yes,yes,yes,include,evaluation,core_security,§3 (PDF pp. 3–4; Eqs. 2–4); §4 (pp. 4–5; Tables I–III); §5 (pp. 6–10; Figs. 4–9).,"The paper measures role-relative over-exposure and authorization drift across closed-loop inter-agent requests under controlled trust levels, then evaluates repartitioning and guardian-agent defenses. The protected information boundary and its violation are explicitly cross-principal and interaction dependent.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
161,current_canonical_corpus,tan2024wolf_within,The Wolf Within: Covert Injection of Malice into MLLM Societies via an MLLM Operative,2024,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2402.14859,2402.14859,https://arxiv.org/abs/2402.14859,tan2024wolf_within,attack,core_security,papers/attacks/arxiv/2024_tan_wolf_within.md,agent_unverified,,,arXiv:2402.14859v2 full text,yes,yes,yes,yes,yes,yes,include,attack,core_security,§3 (PDF p. 3; Eq. 2 and Fig. 2); §4 (PDF pp. 4–5; Table 1 and transfer experiments).,"The attack optimizes through a separately invoked wolf MLLM so that its generated prompt and media become an indirect jailbreak for a clean sheep MLLM. The demonstrated one-hop compromise is explicitly cross-agent, although it is not evidence of autonomous epidemic spread.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
162,current_canonical_corpus,weckbecker2026_thought_virus,Thought Virus: Viral Misalignment via Subliminal Prompting in Multi-Agent Systems,2026,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2603.00131,2603.00131,https://arxiv.org/abs/2603.00131,weckbecker2026_thought_virus,attack,core_security,papers/attacks/arxiv/2026_weckbecker_thought_virus.md,agent_unverified,,,arXiv:2603.00131v1 full text,yes,yes,yes,yes,yes,yes,include,attack,core_security,§3 (PDF pp. 4–5; Figs. 2–3); §4 (PDF pp. 5–8; Tables 1–2); limitations/discussion.,A subliminal preference seeded in one agent propagates through ordinary paraphrased conversations to downstream agents and degrades collective truthfulness. The effect persists across hops and is defined by the chain/bidirectional communication topology.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
163,current_canonical_corpus;peer_reviewed_broad_inclusion,doi:10.18653/v1/2026.findings-acl.1980,Topology Matters: Measuring Memory Leakage in Multi-Agent LLMs,2025-12-04,Findings of ACL,peer_reviewed,conference,,2026-08-06,10.18653/v1/2026.findings-acl.1980,2512.04668,https://aclanthology.org/2026.findings-acl.1980/,liu2026topology_memory,evaluation,core_security,papers/evaluations/findings_acl/2026_liu_topology_memory_leakage.md,source_reviewed_pending_author_signoff,core_security,provisional_pass_author_signoff_required,Findings of ACL 2026 canonical version (DOI 10.18653/v1/2026.findings-acl.1980),yes,yes,yes,yes,yes,yes,include,evaluation,core_security,§§3.1–3.3 (PDF pp. 3–6; Fig. 1 and Table 1); §4 (pp. 7–9; Tables 2–3 and Figs. 2–3); limitations p. 9.,"Private PII is held by one agent and becomes recoverable by an unauthorized malicious member only through topology-conditioned communication and memory updates. The benchmark systematically varies topology, placement, population, rounds, and model.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
164,current_canonical_corpus,huang2026toposhield,TopoSHIELD: Reshaping the Flow of Malice via Spatio-Temporal Risk-Aware Topological Evolution in Multi-Agent Systems,2026,Findings of ACL,peer_reviewed,,,,10.18653/v1/2026.findings-acl.426,,https://aclanthology.org/2026.findings-acl.426/,huang2026toposhield,defense,core_security,papers/defenses/findings_acl/2026_huang_toposhield.md,agent_unverified,,,Findings of ACL 2026 canonical version (DOI 10.18653/v1/2026.findings-acl.426),yes,yes,yes,yes,yes,yes,include,defense,core_security,"§§3–4 (PDF pp. 3–6; framework figure); §5 (PDF pp. 7–10; attack, utility, and defense result tables).",TopoSHIELD estimates malicious influence from temporal message flow and actively edits communication edges or isolates risky communities. Its detection and containment mechanism requires graph-wide interaction traces and topology-control authority.,GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
165,current_canonical_corpus,he2025atrust,To Trust or Not to Trust: Attention-based Trust Management for LLM Multi-Agent Systems,2025,arXiv,non_peer_or_unverified,,,,10.48550/arXiv.2506.02546,2506.02546,https://arxiv.org/abs/2506.02546,he2025atrust,defense,security_relevant,papers/defenses/arxiv/2025_he_a_trust.md,agent_unverified,,,arXiv:2506.02546v2 full text,yes,yes,yes,yes,yes,yes,include,defense,core_security,"§§2–3 (PDF pp. 3–6; framework figure); evaluation of six trust dimensions, harmful peers, filtering, and task robustness; limitations p. 9.","A-Trust scores separately addressable peer agents and filters or down-weights their messages across six untrustworthiness dimensions, including deception and toxicity. The defense directly protects collective answer integrity at the inter-agent message-aggregation boundary.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
166,non_peer_citations_gte_10,arxiv:2407.12532,Towards Collaborative Intelligence: Propagating Intentions and Reasoning for Multi-Agent Coordination with Large Language Models,2024-07-17,arXiv.org,non_peer_or_unverified,,13,2026-08-06,arxiv:2407.12532,2407.12532,https://www.semanticscholar.org/paper/e3dc5680f7de9db8a1aff9b9c936563e9f8aba45,,,,,agent_unverified,adjacent,adjacent_not_core,arXiv:2407.12532v1 full text,yes,yes,yes,no,yes,yes,exclude,general,adjacent,Abstract; intention-broadcast/propagation architecture; planning–grounding–execution modules; cooperative MARL experiments.,"The paper studies cooperative coordination, intention sharing, and reduction of miscoordination errors. It has a genuine multi-agent interaction boundary, but no direct security property, attacker, security violation, defense, or security evaluation.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
167,peer_reviewed_broad_inclusion,doi:10.48448/0x5z-8y77,Towards Robust Real-World Spreadsheet Understanding with Multi-Agent Multi-Format Reasoning,2026-04-14,Annual Meeting of the Association for Computational Linguistics,peer_reviewed,conference,,2026-08-06,10.48448/0x5z-8y77,2604.12282,https://doi.org/10.48448/0x5z-8y77,,,,,not_source_reviewed,pending,pending_full_text_adjudication,ACL 2026 canonical version (DOI 10.18653/v1/2026.acl-long.86; arXiv:2604.12282),yes,yes,yes,no,yes,yes,exclude,evaluation,adjacent,"Abstract; two-stage SpreadsheetAgent architecture; structural sketch, localized multi-format reading, verification module, and benchmark/ablation sections.","The agents collaborate to improve spreadsheet understanding, scale, and extraction correctness. The verification module addresses ordinary error propagation and task reliability, not a direct security threat or protected security property.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
168,peer_reviewed_broad_inclusion,doi:10.1145/3805760.3814914,Understanding Conversational Patterns in Multi-agent Programming: A Case Study on Fibonacci Game Development,2026-05-22,Proceedings of the 3rd ACM International Conference on AI-Powered Software,peer_reviewed,conference,1,2026-08-06,10.1145/3805760.3814914,2605.24138,https://doi.org/10.1145/3805760.3814914,,,,,not_source_reviewed,pending,pending_full_text_adjudication,AIware 2026 canonical version (DOI 10.1145/3805760.3814914; arXiv:2605.24138),yes,yes,yes,no,yes,yes,exclude,evaluation,adjacent,Abstract; Designer–Programmer two-agent setup; conversational efficiency/consistency/effectiveness analysis; compilation and convergence results.,"This is an empirical study of role alignment, convergence, and programming effectiveness between two agents. It does not formulate or evaluate an attacker, security violation, defense, confidentiality/integrity/authorization property, or other direct security endpoint.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
169,peer_reviewed_broad_inclusion,doi:10.18653/v1/2025.emnlp-main.623,Understanding the Information Propagation Effects of Communication Topologies in LLM-based Multi-Agent Systems,2025-01-01,EMNLP MAIN,peer_reviewed,conference,,2026-08-06,10.18653/v1/2025.emnlp-main.623,2505.23352,https://doi.org/10.18653/v1/2025.emnlp-main.623,,,,,not_source_reviewed,pending,pending_full_text_adjudication,EMNLP 2025 canonical version (DOI 10.18653/v1/2025.emnlp-main.623; arXiv:2505.23352),yes,yes,yes,no,yes,yes,exclude,evaluation,security_relevant,Abstract; causal information-propagation framework; sparse/dense topology experiments; EIB-Learner method and robustness evaluations (pp. 12347–12361).,"The paper directly studies how correct and erroneous outputs diffuse through communication topologies, but its endpoint is task performance and ordinary robustness rather than a security claim under an adversary or security-control contract. It is useful adjacent evidence, not a strict corpus inclusion.",GPT-5.6 Pro（AI-assisted full-text review; not human signoff）,,2026-08-06,AI-assisted adjudication draft. A named human reviewer must verify the cited source locations and sign off before this row is treated as final.,,no
