work_key,canonical_paper_id,title,publication_date,year,venue,doi,arxiv_id,primary_url,current_primary_category,recommended_primary_category,secondary_roles,category_review_status,decision,decision_source,rationale,reviewer,reviewed_at,human_signoff_required,route_types,route_ids,source_paths
dong2026pear,dong2026pear,PEAR: Planner-Executor Agent Robustness Benchmark,2026,2026,Findings of EACL,10.18653/v1/2026.findings-eacl.237,2510.07505,https://aclanthology.org/2026.findings-eacl.237/,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,primary,canonical:dong2026pear,Role-targeted prompt injection directly tests security of a two-agent planner-executor architecture.,,,yes,broad;canonical;peerfirst;search;structured_exclude;targeted;venue,broad:arxiv:2510.07505;canonical:dong2026pear;peerfirst:arxiv:2510.07505;search:arxiv:2510.07505;structured-exclude:dong2025pear_withdrawn;targeted:arxiv:2510.07505;venue:findings_of_eacl:10_18653_v1_2026_findings_eacl_237,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/01_search_catalog/structured_exclusions.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2606.02282,,POIROT: Interrogating Agents for Failure Detection in Multi-Agent Systems,2026-06-01,2026,,,2606.02282,https://www.semanticscholar.org/paper/011b2c8accc0a2720eb735cd83f511438038d1f7,,,,,primary,search:arxiv:2606.02282,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.02282;search:arxiv:2606.02282;targeted:arxiv:2606.02282,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
doi:10.1609/aaaiss.v8i1.42590,,Post-Hoc Knowledge Grounding for Verifiable Multi-Agent Search and Rescue Decision Support,2026-05-18,2026,AAAI proceedings,10.1609/aaaiss.v8i1.42590,,https://doi.org/10.1609/aaaiss.v8i1.42590,,,,,primary,search:doi:10.1609/aaaiss.v8i1.42590,Full-text interaction-security screen included the work.,,,yes,broad;peerfirst;search;targeted;venue,broad:doi:10.1609/aaaiss.v8i1.42590;peerfirst:doi:10.1609/aaaiss.v8i1.42590;search:doi:10.1609/aaaiss.v8i1.42590;targeted:doi:10.1609/aaaiss.v8i1.42590;venue:aaai_proceedings:10_1609_aaaiss_v8i1_42590,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2602.11170,,PRIME: Policy-Reinforced Iterative Multi-agent Execution for Algorithmic Reasoning in Large Language Models,2026-01-19,2026,arXiv.org,10.20944/preprints202601.1479.v1,2602.11170,,,,,,primary,search:doi:10.20944/preprints202601.1479.v1,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:doi:10.20944/preprints202601.1479.v1;search:doi:10.20944/preprints202601.1479.v1;targeted:doi:10.20944/preprints202601.1479.v1,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
tapwal2026prism,tapwal2026prism,PRISM: Generation-Time Detection and Mitigation of Secret Leakage in Multi-Agent LLM Pipelines,2026,2026,arXiv,,2605.10614,https://arxiv.org/abs/2605.10614,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:tapwal2026prism,The protected property is cross-agent secret confidentiality and the threat/defense depends on pipeline propagation across agent boundaries.,,,yes,broad;canonical;search;targeted,broad:arxiv:2605.10614;canonical:tapwal2026prism;search:arxiv:2605.10614;targeted:arxiv:2605.10614,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2602.13840,,PrivAct: Internalizing Contextual Privacy Preservation via Multi-Agent Preference Training,2026-02-14,2026,arXiv.org,,2602.13840,https://www.semanticscholar.org/paper/6189f6efba13d82c5e3e3bbfddb20453fce22a18,,,,,primary,search:arxiv:2602.13840,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2602.13840;search:arxiv:2602.13840;targeted:arxiv:2602.13840,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
doi:10.63278/jicrcr.vi.3596,,Privacy-Preserving LLM Infrastructure With Multi-Agent Orchestration And RAG-Driven Retrieval,2026-01-05,2026,Journal of International Crisis and Risk Communication Research,10.63278/jicrcr.vi.3596,,https://www.semanticscholar.org/paper/a474c87418109af091dd73f3e46c231fac107790,,,,,primary,search:doi:10.63278/jicrcr.vi.3596,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:doi:10.63278/jicrcr.vi.3596;search:doi:10.63278/jicrcr.vi.3596;targeted:doi:10.63278/jicrcr.vi.3596,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
lee2026prompt_infection,lee2026prompt_infection,Prompt Infection: LLM-to-LLM Prompt Injection within Multi-agent Systems,2026,2026,ESORICS 2025 International Workshops,10.1007/978-3-032-16092-8_28,2410.07283,https://link.springer.com/chapter/10.1007/978-3-032-16092-8_28,attack,attack,attack,assistant_source_reviewed_pending_author_signoff,primary,canonical:lee2026prompt_infection,"Propagation, role-specific payloads, population containment, and cross-agent data/action effects depend directly on explicit interaction.",,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.1007/978-3-032-16092-8_28;canonical:lee2026prompt_infection;peerfirst:doi:10.1007/978-3-032-16092-8_28;search:doi:10.1007/978-3-032-16092-8_28;targeted:doi:10.1007/978-3-032-16092-8_28;venue:esorics_2025_international_workshops:10_1007_978_3_032_16092_8_28,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2601.13186,,"Prompt Injection Mitigation with Agentic AI, Nested Learning, and AI Sustainability via Semantic Caching",2026-01-19,2026,arXiv.org,,2601.13186,https://www.semanticscholar.org/paper/f759d9e8f124b49d74005ed5d36c2202bddd0dd7,,,,,primary,search:arxiv:2601.13186,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.13186;search:arxiv:2601.13186;targeted:arxiv:2601.13186,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.17774,,Prompt Optimization Enables Stable Algorithmic Collusion in LLM Agents,2026-04-20,2026,arXiv.org,,2604.17774,https://www.semanticscholar.org/paper/48e61a54c7087017b172d413ddd865a6e52bcd6f,,,,,primary,search:arxiv:2604.17774,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.17774;search:arxiv:2604.17774;targeted:arxiv:2604.17774,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.16346,,PropGuard: Safeguarding LLM-MAS via Propagation-Aware Exploration and Remediation,2026-05-08,2026,arXiv.org,,2605.16346,https://www.semanticscholar.org/paper/ffd5b662160cd415cd045b664872fe5b7812f0ce,,,,,primary,search:arxiv:2605.16346,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.16346;search:arxiv:2605.16346;targeted:arxiv:2605.16346,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.12943,,Reinforced Collaboration in Multi-Agent Flow Networks,2026-05-13,2026,arXiv.org,,2605.12943,https://www.semanticscholar.org/paper/60885a772866ed90038a0432c91a4f6d511e9230,,,,,primary,search:arxiv:2605.12943,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.12943;search:arxiv:2605.12943;targeted:arxiv:2605.12943,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.22154,,Reliable Self-Harm Risk Screening via Adaptive Multi-Agent LLM Systems,2026-04-24,2026,arXiv.org,,2604.22154,https://www.semanticscholar.org/paper/dbe6c7952d4f7023eb3b5b207f46ebea6a704c4d,,,,,primary,search:arxiv:2604.22154,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.22154;search:arxiv:2604.22154;targeted:arxiv:2604.22154,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.15024,,Resilient Consensus in Agentic AI,2026-06-12,2026,,,2606.15024,https://www.semanticscholar.org/paper/3bdee2cf02cd967e37f6523f8cbc31518e198c69,,,,,primary,search:arxiv:2606.15024,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.15024;search:arxiv:2606.15024;targeted:arxiv:2606.15024,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
zheng2026byzantine_reliability,zheng2026byzantine_reliability,Rethinking the Reliability of Multi-agent System: A Perspective from Byzantine Fault Tolerance,2026,2026,AAAI,10.1609/aaai.v40i41.40806,2511.10400,https://ojs.aaai.org/index.php/AAAI/article/view/40806,defense,defense; evaluation; fault study,defense; evaluation; fault study,source_reviewed_pending_author_signoff,primary,canonical:zheng2026byzantine_reliability,"Faulty members inject wrong answers through graph edges and a collective procedure aggregates them; the effect depends on fault count, placement, topology, and aggregation.",,,yes,canonical;search,canonical:zheng2026byzantine_reliability;search:doi:10.1609/aaai.v40i41.40806,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv
arxiv:2605.09076,,Robust Multi-Agent LLMs under Byzantine Faults,2026-05-09,2026,arXiv.org,,2605.09076,https://www.semanticscholar.org/paper/a946db88de13b1a6e394973c3ecb191f1dca11d2,,,,,primary,search:arxiv:2605.09076,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.09076;search:arxiv:2605.09076;targeted:arxiv:2605.09076,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.17076,,S-Bus: Automatic Read-Set Reconstruction for Multi-Agent LLM State Coordination,2026-05-16,2026,arXiv.org,,2605.17076,https://www.semanticscholar.org/paper/7639b3f10770cc293e6af1a3c691b4c662c00daf,,,,,primary,search:arxiv:2605.17076,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.17076;search:arxiv:2605.17076;targeted:arxiv:2605.17076,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.05027,,S5-SHB Agent: Society 5.0 enabled Multi-model Agentic Blockchain Framework for Smart Home,2026-03-05,2026,arXiv.org,,2603.05027,https://www.semanticscholar.org/paper/c79b4ed1f721754d202a39fb000535e5048a2e75,,,,,primary,search:arxiv:2603.05027,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.05027;search:arxiv:2603.05027;targeted:arxiv:2603.05027,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.27358,,Safe Bilevel Delegation (SBD): A Formal Framework for Runtime Delegation Safety in Multi-Agent Systems,2026-04-30,2026,arXiv.org,,2604.27358,https://www.semanticscholar.org/paper/81ab7e0372087bbd6c0bdd2b80ab7bfc2ca0e0ec,,,,,primary,search:arxiv:2604.27358,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.27358;search:arxiv:2604.27358;targeted:arxiv:2604.27358,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.28807,,SafeClaw-R: Towards Safe and Secure Multi-Agent Personal Assistants,2026-03-28,2026,arXiv.org,,2603.28807,https://www.semanticscholar.org/paper/c1cf294d2e6f01055819d5d9bcb086e1a4c9d34b,,,,,primary,search:arxiv:2603.28807,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.28807;search:arxiv:2603.28807;targeted:arxiv:2603.28807,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,SafeSieve: From Heuristics to Experience in Progressive Pruning for LLM-based Multi-Agent Communication,2026,2026,AAAI 2026,10.1609/aaai.v40i35.40236,2508.11733,https://ojs.aaai.org/index.php/AAAI/article/view/40236,defense,defense,defense; evaluation,official_metadata_and_abstract_screened,primary,canonical:supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul,The defense prunes unsafe or unreliable inter-agent communication.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.1609/aaai.v40i35.40236;canonical:supp_safesieve_from_heuristics_to_experience_in_progressive_pruning_for_llm_based_mul;peerfirst:doi:10.1609/aaai.v40i35.40236;search:doi:10.1609/aaai.v40i35.40236;targeted:doi:10.1609/aaai.v40i35.40236;venue:aaai_2026:10_1609_aaai_v40i35_40236,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
shi2026saiguard,shi2026saiguard,SAIGuard: Communication-State Simulation for Proactive Defense of LLM Multi-Agent Systems,2026,2026,arXiv,,2606.12474,https://arxiv.org/abs/2606.12474,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:shi2026saiguard,The defense directly targets malicious messages and cross-agent propagation in graph-structured LLM MAS.,,,yes,broad;canonical;search;targeted,broad:arxiv:2606.12474;canonical:shi2026saiguard;search:arxiv:2606.12474;targeted:arxiv:2606.12474,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.17092,,Securing Multi-Agent GIS Systems: Risk Evaluation and Prompt Hardening Optimization,2026-06-13,2026,,,2606.17092,https://www.semanticscholar.org/paper/e9c2b49bab41e45185dcb79b63cbfbe29c4a540d,,,,,primary,search:arxiv:2606.17092,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.17092;search:arxiv:2606.17092;targeted:arxiv:2606.17092,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.15008,,Security Engineering of OpenClaw: Analyzing Attack Surface Expansion and Trust-Boundary Violations,2026-06-12,2026,,,2606.15008,https://www.semanticscholar.org/paper/2aa4edab94935dd6a1bc2c0cb96923d1762fca88,,,,,primary,search:arxiv:2606.15008,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.15008;search:arxiv:2606.15008;targeted:arxiv:2606.15008,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
feng2026sentinelnet,feng2026sentinelnet,SentinelNet: Safeguarding Multi-Agent Collaboration Through Credit-Based Dynamic Threat Detection,2026,2026,The Web Conference,10.1145/3774904.3792462,4904.37924,https://doi.org/10.1145/3774904.3792462,defense,defense,defense,assistant_source_reviewed_pending_author_signoff,primary,canonical:feng2026sentinelnet,Direct malicious-member detection and mitigation in LLM multi-agent debate.,,,yes,broad;canonical;peerfirst;search;structured_exclude;targeted;venue,broad:doi:10.1145/3774904.3792462;canonical:feng2026sentinelnet;peerfirst:doi:10.1145/3774904.3792462;search:doi:10.1145/3774904.3792462;structured-exclude:feng2025sentinelnet_preprint;targeted:doi:10.1145/3774904.3792462;venue:the_web_conference:10_1145_3774904_3792462,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/01_search_catalog/structured_exclusions.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
ko2026sevenchallenges,ko2026sevenchallenges,Seven Security Challenges in Cross-Domain Multi-Agent LLM Systems,2026,2026,npj Artificial Intelligence,10.1038/s44387-026-00128-9,2505.23847,https://doi.org/10.1038/s44387-026-00128-9,survey,perspective,perspective,assistant_source_reviewed_pending_author_signoff,primary,canonical:ko2026sevenchallenges,"It directly studies security challenges in cross-domain LLM MAS, although it is a perspective rather than systematic empirical review.",,,yes,canonical;search,canonical:ko2026sevenchallenges;search:doi:10.1038/s44387-026-00128-9,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv
arxiv:2606.07940,,SGTO-MAS: Secure Gorilla Troops Optimization for Multi-Agent LLM Systems,2026-06-06,2026,,,2606.07940,https://www.semanticscholar.org/paper/b3d377158d19906b9f88b33e037f00609b674840,,,,,primary,search:arxiv:2606.07940,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.07940;search:arxiv:2606.07940;targeted:arxiv:2606.07940,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
wang2026shadows_code,wang2026shadows_code,Shadows in the Code: Exploring the Risks and Defenses of LLM-based Multi-Agent Software Development Systems,2026,2026,AAAI,10.1609/aaai.v40i44.41134,2511.18467,https://ojs.aaai.org/index.php/AAAI/article/view/41134,attack,evaluation,evaluation,assistant_source_reviewed_pending_author_signoff,primary,canonical:wang2026shadows_code,The attacks and defenses are localized to role agents and propagate through a multi-stage software workflow.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.1609/aaai.v40i44.41134;canonical:wang2026shadows_code;peerfirst:doi:10.1609/aaai.v40i44.41134;search:doi:10.1609/aaai.v40i44.41134;targeted:doi:10.1609/aaai.v40i44.41134;venue:aaai:10_1609_aaai_v40i44_41134,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2606.12709,,"Smarter Saboteurs, Better Fixers: Scaling&Security in Linear Multi-Agent Workflows",2026-06-10,2026,,,2606.12709,https://www.semanticscholar.org/paper/9efbf2acb974342145797cb766c63de8b7746591,,,,,primary,search:arxiv:2606.12709,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.12709;search:arxiv:2606.12709;targeted:arxiv:2606.12709,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2603.29846,,SNEAK: Evaluating Strategic Communication and Information Leakage in Large Language Models,2026-03-31,2026,arXiv.org,,2603.29846,https://www.semanticscholar.org/paper/795d225d056a74886b3b40c1b8596ee7dea8c3e4,,,,,primary,search:arxiv:2603.29846,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2603.29846;search:arxiv:2603.29846;targeted:arxiv:2603.29846,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.30391,,Social Reasoning in Machines: Investigating Collective Truth-Seeking Dynamics in Large Language Model Debate,2026-05-28,2026,arXiv.org,,2605.30391,https://www.semanticscholar.org/paper/58bfed6a86fc28c2c370712e803a47f1648a40c6,,,,,primary,search:arxiv:2605.30391,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.30391;search:arxiv:2605.30391;targeted:arxiv:2605.30391,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.16022,,SocialGrid: A Benchmark for Planning and Social Reasoning in Embodied Multi-Agent Systems,2026-04-17,2026,arXiv.org,,2604.16022,https://www.semanticscholar.org/paper/b5ee3f3916bdb9efbae2d19e94a16fa467ccb68d,,,,,primary,search:arxiv:2604.16022,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.16022;search:arxiv:2604.16022;targeted:arxiv:2604.16022,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.19752,,Soft-Label Governance for Distributional Safety in Multi-Agent Systems,2026-03-19,2026,arXiv.org,,2604.19752,https://www.semanticscholar.org/paper/d02dceae2e5a554ee192d9ce1434fc57c8327656,,,,,primary,search:arxiv:2604.19752,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.19752;search:arxiv:2604.19752;targeted:arxiv:2604.19752,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2605.16746,,State Contamination in Memory-Augmented LLM Agents,2026-05-16,2026,arXiv.org,,2605.16746,https://www.semanticscholar.org/paper/2d065df525f7619bc44fe5fdf385e1ea9714b822,,,,,primary,search:arxiv:2605.16746,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.16746;search:arxiv:2605.16746;targeted:arxiv:2605.16746,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.16307,,State-Grounded Multi-Agent Synthetic Data Generation for Tool-Augmented LLMs,2026-06-15,2026,arXiv (Cornell University),,2606.16307,https://www.semanticscholar.org/paper/977268835cc7280e7a57374770b9e1202ad026bb,,,,,primary,search:arxiv:2606.16307,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.16307;search:arxiv:2606.16307;targeted:arxiv:2606.16307,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2601.16529,,SycoEval-EM: Sycophancy Evaluation of Large Language Models in Simulated Clinical Encounters for Emergency Care,2026-01-23,2026,arXiv.org,,2601.16529,https://www.semanticscholar.org/paper/c23794ad71c076535ae1cec53fc284c50021f46f,,,,,primary,search:arxiv:2601.16529,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.16529;search:arxiv:2601.16529;targeted:arxiv:2601.16529,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2601.22184,,Tacit Coordination of Large Language Models,2026-01-28,2026,arXiv.org,,2601.22184,https://www.semanticscholar.org/paper/06da98e7e0362e9a6e94d87d89c9c333901e2ad1,,,,,primary,search:arxiv:2601.22184,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.22184;search:arxiv:2601.22184;targeted:arxiv:2601.22184,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
kavathekar2026tamas,kavathekar2026tamas,TAMAS: Benchmarking Adversarial Risks in Multi-Agent LLM Systems,2026,2026,ACL,10.18653/v1/2026.acl-long.1442,2511.05269,https://aclanthology.org/2026.acl-long.1442/,evaluation,benchmark,benchmark,assistant_source_reviewed_pending_author_signoff,primary,canonical:kavathekar2026tamas,"The benchmark explicitly measures adversarial confidentiality, integrity, availability, tool, identity, and execution failures in LLM MAS.",,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2026.acl-long.1442;canonical:kavathekar2026tamas;peerfirst:doi:10.18653/v1/2026.acl-long.1442;search:doi:10.18653/v1/2026.acl-long.1442;targeted:doi:10.18653/v1/2026.acl-long.1442;venue:acl:10_18653_v1_2026_acl_long_1442,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv_2601_11893,arxiv_2601_11893,Taming Various Privilege Escalation in LLM-Based Agent Systems: A Mandatory Access Control Framework,2026,2026,arXiv,,2601.11893,https://arxiv.org/abs/2601.11893,defense,defense,high-citation non-peer security candidate,full_text_scope_screened,primary,canonical:arxiv_2601_11893,Retained after the citation retrieval gate and security scope screen.,,,yes,broad;canonical;peerfirst;search;targeted,broad:arxiv:2601.11893;canonical:arxiv_2601_11893;peerfirst:arxiv:2601.11893;search:arxiv:2601.11893;targeted:arxiv:2601.11893,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2601.21064,,Textual Equilibrium Propagation for Deep Compound AI Systems,2026-01-28,2026,arXiv.org,,2601.21064,https://www.semanticscholar.org/paper/0d6a464d5cb4cbec81e8ea6941585266c34d8c09,,,,,primary,search:arxiv:2601.21064,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2601.21064;search:arxiv:2601.21064;targeted:arxiv:2601.21064,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,The Adaptive Interrogator: Detecting Trojan LLMs in Multi-Agent Systems via Evolved Conversational Strategies,2026,2026,Findings of ACL 2026,10.18653/v1/2026.findings-acl.1348,,https://aclanthology.org/2026.findings-acl.1348/,defense,defense,defense; evaluation,official_metadata_and_abstract_screened,primary,canonical:supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv,An interrogator agent uses interaction strategies to identify Trojan members.,,,yes,broad;canonical;peerfirst;search;targeted;venue,broad:doi:10.18653/v1/2026.findings-acl.1348;canonical:supp_the_adaptive_interrogator_detecting_trojan_llms_in_multi_agent_systems_via_evolv;peerfirst:doi:10.18653/v1/2026.findings-acl.1348;search:doi:10.18653/v1/2026.findings-acl.1348;targeted:doi:10.18653/v1/2026.findings-acl.1348;venue:findings_of_acl_2026:10_18653_v1_2026_findings_acl_1348,corpus/final/all_relevant_papers.csv;corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv;corpus/sets/03_taxonomy_eligible/taxonomy_candidates.csv
arxiv:2605.17480,,The Capability Paradox: How Smarter Auditors Make Multi-Agent Systems Less Secure,2026-05-17,2026,arXiv.org,,2605.17480,https://www.semanticscholar.org/paper/2e5a9e42518553589f1574f5c6c6e5d34f28627c,,,,,primary,search:arxiv:2605.17480,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2605.17480;search:arxiv:2605.17480;targeted:arxiv:2605.17480,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2604.17139,,The Consensus Trap: Rescuing Multi-Agent LLMs from Adversarial Majorities via Token-Level Collaboration,2026-04-18,2026,arXiv.org,,2604.17139,https://www.semanticscholar.org/paper/2322a9616b069e2d0f27e736ff688840194332dd,,,,,primary,search:arxiv:2604.17139,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2604.17139;search:arxiv:2604.17139;targeted:arxiv:2604.17139,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2606.08457,,The Consistency Illusion: How Multi-Agent Debate Hides Reasoning Misalignment,2026-06-07,2026,,,2606.08457,https://www.semanticscholar.org/paper/6239a1990fa573468e299ee1682fc3b6ad903265,,,,,primary,search:arxiv:2606.08457,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2606.08457;search:arxiv:2606.08457;targeted:arxiv:2606.08457,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
arxiv:2602.09877,,The Devil Behind Moltbook: Anthropic Safety is Always Vanishing in Self-Evolving AI Societies,2026-02-10,2026,arXiv.org,,2602.09877,https://www.semanticscholar.org/paper/6a7baf3beb4486c0e35bf698b5725fcd66ef2b1f,,,,,primary,search:arxiv:2602.09877,Full-text interaction-security screen included the work.,,,yes,broad;search;targeted,broad:arxiv:2602.09877;search:arxiv:2602.09877;targeted:arxiv:2602.09877,corpus/sets/01_search_catalog/search_catalog.csv;corpus/sets/02_broad_included/broad_included.csv
